Total assets = 1262
Number of asset nodes = 66

Distance:
999.000000 	74.706093 	51.351727 	49.040798 	101.400200 	55.226807 	33.541019 	26.907248 	36.249138 	29.832869 	34.481880 	101.019798 	35.355339 	34.669872 	80.081207 	90.620087 	38.587563 	28.635643 	33.600594 	38.418747 	43.416588 	57.706154 	35.608986 	32.557640 	36.235340 	38.948685 	36.055511 	38.288380 	37.202152 	101.636604 	78.517517 	41.036568 	99.020203 	36.221542 	76.059189 	110.476242 	37.215588 	66.753281 	101.843018 	107.935165 	44.045429 	104.062485 	42.485291 	109.004585 	106.625511 	104.355164 	89.677200 	120.440857 	50.990196 	45.793011 	85.052925 	43.566040 	107.837845 	70.830788 	112.605507 	119.100800 	59.405388 	101.788994 	88.005684 	51.107731 	75.927597 	49.648766 	52.697250 	63.285069 	51.623638 	124.482933 	58.796257 	83.360664 	107.689369 	71.589104 	112.805145 	68.505478 	59.481091 	72.670486 	122.527550 	73.239334 	94.894676 	94.201912 	76.321686 	123.227432 	
74.706093 	999.000000 	32.649654 	37.121422 	30.016663 	31.953091 	61.611687 	73.000000 	59.908264 	69.028976 	63.245552 	26.907248 	62.681736 	65.459915 	17.029387 	18.027756 	64.140472 	87.000000 	77.201035 	69.115845 	62.609905 	44.911022 	76.843994 	98.351410 	76.275818 	71.344238 	79.630394 	76.006577 	78.492035 	27.658634 	28.635643 	75.292763 	27.018513 	99.704567 	33.526108 	35.777088 	95.015785 	45.000000 	30.016663 	33.955853 	78.771820 	32.000000 	86.821655 	35.510563 	34.058773 	33.060551 	33.241539 	45.793011 	74.464760 	85.088188 	37.215588 	97.800819 	36.000000 	51.088158 	40.112343 	44.922153 	72.277245 	37.576588 	42.190044 	88.549423 	52.611786 	96.041656 	87.235313 	69.050705 	103.730423 	50.289165 	83.486526 	52.497620 	43.081318 	69.065186 	45.122055 	73.552704 	104.235313 	76.236473 	52.038448 	77.233414 	55.569775 	56.824291 	75.006668 	53.084839 	
51.351727 	32.649654 	999.000000 	4.472136 	62.649822 	4.123106 	29.698484 	42.011902 	27.658634 	37.536648 	31.144823 	58.600342 	30.479502 	33.301651 	30.528675 	43.278172 	31.622776 	56.400356 	45.276924 	36.619667 	29.966648 	16.155495 	44.687805 	68.505478 	44.045429 	38.832977 	47.507893 	43.600460 	46.227695 	54.671749 	27.166155 	42.720020 	50.477718 	69.202599 	25.179358 	65.069191 	63.702435 	21.931713 	53.000000 	60.605282 	46.141087 	55.226807 	54.405884 	61.032780 	57.982758 	55.072678 	38.327538 	75.663727 	42.059483 	52.478565 	34.132095 	65.855904 	58.668560 	28.425341 	63.631752 	71.610054 	41.109608 	50.695168 	37.656342 	55.901699 	32.526913 	63.513779 	54.625999 	39.115215 	71.400284 	76.843994 	51.419842 	37.443291 	56.515484 	41.761227 	61.983868 	44.407207 	71.589104 	47.853943 	72.235725 	48.836460 	47.010635 	46.957428 	48.083260 	72.801102 	
49.040798 	37.121422 	4.472136 	999.000000 	67.119293 	6.708204 	25.495098 	38.013157 	23.345236 	33.421551 	26.870058 	63.007935 	26.172504 	29.000000 	34.409302 	47.423622 	27.202942 	52.430908 	41.012192 	32.202484 	25.495098 	13.601471 	40.360870 	64.660652 	39.698868 	34.409302 	43.185646 	39.204590 	41.868843 	58.796257 	29.832869 	38.275318 	54.405884 	65.215027 	27.018513 	69.296463 	59.548298 	20.808653 	56.859474 	64.660652 	41.677334 	59.076221 	50.000000 	65.000000 	61.854668 	58.830265 	41.000000 	79.906197 	37.643059 	48.020828 	36.013885 	61.554855 	62.433964 	26.907248 	67.416618 	75.604233 	37.013512 	53.758720 	39.115215 	51.429562 	31.400637 	59.076221 	50.159744 	35.355339 	67.007462 	80.802231 	47.074409 	37.121422 	59.481091 	38.626415 	65.192024 	40.792156 	67.119293 	44.384682 	75.643906 	45.354160 	47.434166 	47.169907 	44.944408 	76.157730 	
101.400200 	30.016663 	62.649822 	67.119293 	999.000000 	61.741398 	91.525955 	102.615791 	89.888817 	98.812958 	93.193344 	9.433981 	92.649879 	95.414886 	39.204590 	27.166155 	94.154129 	116.387283 	107.074738 	99.126183 	92.590500 	74.000000 	106.780151 	127.349915 	106.230881 	101.355812 	109.553642 	106.000000 	108.452751 	23.323807 	52.086468 	105.309067 	29.546574 	128.972870 	58.215118 	19.723083 	124.631454 	72.567207 	30.886890 	25.455845 	108.784187 	31.064449 	116.811813 	28.284271 	30.610456 	33.286633 	50.635956 	24.083189 	104.278473 	115.104301 	58.137768 	127.640121 	33.421551 	77.929459 	33.970577 	30.870699 	101.513542 	46.097721 	62.393909 	118.532700 	78.313469 	126.051575 	117.170815 	97.800819 	133.689941 	34.785053 	113.088463 	76.006577 	48.877399 	96.690224 	46.227695 	101.867561 	134.238586 	104.139328 	46.400433 	105.118980 	75.133217 	76.941536 	102.259476 	47.801674 	
55.226807 	31.953091 	4.123106 	6.708204 	61.741398 	999.000000 	32.015621 	44.654228 	29.732138 	40.000000 	33.301651 	57.140179 	32.557640 	35.383614 	27.802877 	41.012192 	33.301651 	59.076221 	47.423622 	38.288380 	31.064449 	14.142136 	46.669048 	71.344238 	45.967381 	40.459858 	49.497475 	45.343136 	48.104053 	52.345009 	23.345236 	44.204071 	47.801674 	71.847061 	21.095022 	62.968246 	66.068146 	18.601076 	50.219517 	58.137768 	47.434166 	52.430908 	56.080299 	58.412327 	55.217751 	52.153618 	34.525352 	73.593475 	42.544094 	53.823788 	30.066593 	67.882248 	55.758408 	25.238859 	60.745369 	69.028976 	40.607880 	47.127487 	33.541019 	56.938564 	29.068884 	65.000000 	55.470715 	38.013157 	73.109505 	74.202423 	51.546097 	33.600594 	52.886673 	39.812057 	58.523499 	43.046486 	72.718636 	46.270943 	68.942001 	47.265209 	42.953465 	42.941822 	46.097721 	69.462219 	
33.541019 	61.611687 	29.698484 	25.495098 	91.525955 	32.015621 	999.000000 	13.000000 	3.000000 	8.062258 	2.000000 	88.090858 	2.236068 	4.123106 	59.816387 	72.917763 	5.830952 	27.294687 	15.620500 	9.000000 	10.000000 	27.658634 	15.264338 	39.812057 	14.764823 	11.045361 	18.027756 	14.866069 	17.000000 	84.291161 	53.665630 	15.132746 	79.812279 	39.962482 	49.396355 	94.762863 	34.058773 	36.345562 	82.200974 	90.138779 	19.104973 	84.403793 	25.495098 	90.426765 	87.200920 	84.053551 	64.474800 	105.361282 	20.615528 	24.738634 	57.870544 	36.235340 	87.658424 	39.012817 	92.655273 	101.044548 	26.907248 	77.820305 	59.665737 	29.274563 	44.045429 	34.928497 	29.017237 	30.000000 	42.190044 	106.212051 	30.364452 	52.000000 	83.258636 	38.078865 	89.442719 	35.468296 	43.965897 	39.698868 	100.239716 	40.360870 	64.031242 	63.000000 	43.011627 	100.647903 	
26.907248 	73.000000 	42.011902 	38.013157 	102.615791 	44.654228 	13.000000 	999.000000 	15.811388 	5.099020 	12.369317 	99.764725 	13.341664 	11.045361 	72.422371 	85.276024 	15.000000 	14.422205 	7.280110 	12.649111 	20.024984 	40.521599 	8.944272 	26.832815 	9.433981 	12.529964 	10.198039 	11.401754 	10.770329 	96.674713 	66.640831 	14.142136 	92.417534 	27.202942 	62.393909 	106.962608 	22.022715 	49.030602 	94.868332 	102.615791 	17.204651 	97.082436 	18.027756 	103.004852 	99.864906 	96.798759 	77.472572 	117.515953 	24.413111 	19.924858 	70.837845 	25.495098 	100.404182 	51.156624 	105.394501 	113.600174 	33.541019 	90.801979 	72.532753 	25.298222 	56.080299 	27.073973 	26.400757 	38.275318 	32.572994 	118.810776 	31.890438 	64.195015 	96.254868 	47.127487 	102.415817 	42.953465 	37.013512 	46.957428 	113.176849 	47.413078 	76.321686 	75.166481 	51.078373 	113.600174 	
36.249138 	59.908264 	27.658634 	23.345236 	89.888817 	29.732138 	3.000000 	15.811388 	999.000000 	10.770329 	3.605551 	86.214851 	2.828427 	5.656854 	57.489128 	70.724815 	5.000000 	29.966648 	17.691807 	9.486833 	7.810250 	24.738634 	17.029387 	42.544094 	16.401220 	11.704700 	19.849434 	16.124516 	18.601076 	82.073135 	51.000000 	15.811388 	77.466118 	42.544094 	46.615448 	92.633690 	36.400551 	33.376640 	79.812279 	87.863533 	19.646883 	82.006096 	26.925823 	88.090858 	84.811554 	81.608826 	61.741398 	103.247276 	19.646883 	25.632011 	55.027267 	38.209946 	85.211502 	36.013885 	90.210861 	98.716766 	25.000000 	75.133217 	56.753853 	29.832869 	41.048752 	36.235340 	29.274563 	27.658634 	43.829212 	103.855667 	29.614185 	49.000000 	80.529495 	35.510563 	86.769814 	33.241539 	44.944408 	37.483330 	97.616600 	38.183765 	61.032780 	60.000000 	40.607880 	98.005104 	
29.832869 	69.028976 	37.536648 	33.421551 	98.812958 	40.000000 	8.062258 	5.099020 	10.770329 	999.000000 	7.280110 	95.671310 	8.246211 	6.000000 	67.801178 	80.808418 	10.049875 	19.235384 	8.544003 	8.602325 	15.132746 	35.440090 	9.055386 	31.780497 	9.000000 	9.219544 	11.401754 	10.198039 	11.045361 	92.195442 	61.717098 	12.083046 	87.800911 	31.906113 	57.384666 	102.591423 	26.172504 	43.931767 	90.210861 	98.081596 	15.811388 	92.417534 	19.416489 	98.407318 	95.210297 	92.086914 	72.498276 	113.172432 	21.213203 	20.024984 	65.787537 	28.844410 	95.692215 	46.097721 	100.687637 	109.018349 	29.681644 	85.866173 	67.446274 	25.179358 	51.039200 	28.861740 	25.709921 	34.014702 	35.341194 	114.201576 	29.681644 	59.135437 	91.285271 	42.720020 	97.493591 	38.948685 	38.470768 	43.046486 	108.300507 	43.566040 	71.253067 	70.114189 	46.957428 	108.706024 	
