Total assets = 1250
Number of asset nodes = 67

Distance:
999.000000 	8.602325 	36.400551 	39.446167 	35.000000 	44.944408 	42.438190 	17.464249 	35.846897 	57.201397 	59.203041 	54.083271 	40.718548 	32.557640 	33.421551 	95.425362 	49.819675 	15.811388 	84.899940 	42.426407 	58.249462 	73.661385 	27.000000 	97.308784 	89.140335 	18.681541 	36.619667 	77.233414 	63.245552 	98.716766 	89.827614 	46.238514 	72.006943 	97.836601 	22.203604 	41.231056 	55.172459 	92.633690 	30.805843 	26.076809 	24.758837 	94.069122 	32.557640 	110.113579 	33.541019 	66.189125 	36.221542 	30.066593 	60.166435 	27.730848 	99.724625 	109.041275 	55.081757 	57.870544 	46.097721 	30.463093 	48.166378 	65.115280 	32.015621 	32.984844 	53.460266 	74.966660 	34.928497 	68.308128 	36.878178 	40.199501 	37.161808 	39.051247 	37.215588 	41.146080 	40.706264 	43.185646 	46.690472 	71.449280 	47.853943 	48.010414 	50.606323 	50.990196 	51.623638 	55.036350 	65.215027 	
8.602325 	999.000000 	27.802877 	48.020828 	43.600460 	53.535034 	33.837849 	24.596748 	27.513634 	48.600410 	50.606323 	45.486263 	32.310989 	40.521599 	41.773197 	87.200920 	58.412327 	20.099751 	76.485291 	50.931328 	66.850578 	65.115280 	20.615528 	89.022469 	80.721741 	23.086792 	44.821869 	68.680420 	71.847061 	90.426765 	81.394104 	37.947330 	63.411354 	89.498604 	27.294687 	33.376640 	63.702435 	84.172440 	37.696156 	31.400637 	25.079872 	85.562843 	27.313000 	101.828285 	28.231188 	57.697487 	30.364452 	35.355339 	51.865211 	30.413813 	91.219513 	100.657837 	47.074409 	49.729267 	39.051247 	33.376640 	41.012192 	73.552704 	30.805843 	37.013512 	46.043457 	83.486526 	37.656342 	60.166435 	35.805027 	45.099888 	39.812057 	43.046486 	38.897301 	37.802116 	37.643059 	48.093658 	51.009804 	64.070274 	50.000000 	48.754486 	48.836460 	50.774010 	50.803543 	57.280014 	65.764732 	
36.400551 	27.802877 	999.000000 	75.716576 	71.400284 	81.271149 	6.324555 	51.088158 	8.944272 	20.808653 	22.803509 	17.888544 	9.433981 	67.119293 	69.310890 	60.901562 	86.214851 	44.102154 	49.406479 	78.644768 	94.625580 	37.483330 	22.090721 	62.433964 	53.600372 	46.647614 	72.138756 	41.012192 	99.624290 	63.812225 	54.203320 	14.866069 	35.608986 	62.681736 	51.107731 	16.278820 	91.438507 	56.850681 	63.245552 	55.072678 	41.761227 	58.051701 	28.160255 	75.166481 	28.284271 	31.048349 	26.925823 	58.591808 	27.000000 	49.979996 	63.702435 	73.600273 	25.000000 	26.305893 	25.495098 	52.810986 	26.172504 	101.138519 	42.190044 	57.939625 	28.301943 	111.198021 	56.044624 	36.013885 	46.010868 	66.850578 	57.723480 	63.245552 	54.918121 	40.792156 	41.593269 	69.641945 	71.168816 	44.271889 	65.490456 	61.008198 	54.129475 	60.207973 	58.549126 	72.249565 	75.538071 	
39.446167 	48.020828 	75.716576 	999.000000 	6.082763 	5.656854 	81.835197 	30.149628 	75.133217 	96.519424 	98.473343 	93.493317 	80.062477 	14.142136 	14.317822 	132.943604 	12.083046 	39.319206 	123.239601 	10.770329 	19.104973 	112.614388 	64.195015 	135.059250 	127.475487 	39.051247 	16.401220 	116.211014 	24.083189 	136.473434 	128.222458 	85.428329 	111.251968 	135.793961 	37.054016 	79.849861 	18.973665 	131.137329 	28.792360 	36.496574 	51.039200 	132.774246 	67.468513 	147.787003 	68.447060 	105.588821 	71.805290 	37.363083 	99.317673 	46.270943 	138.408813 	147.139389 	93.776329 	96.772926 	83.240616 	46.690472 	85.440041 	29.732138 	59.000000 	43.680660 	91.093361 	37.735924 	49.477268 	107.154091 	62.128899 	42.941822 	50.960770 	46.615448 	54.341511 	71.028160 	70.007141 	44.418465 	49.396355 	108.669220 	59.615433 	64.845970 	74.813103 	70.342018 	72.780495 	64.412735 	79.202271 	
35.000000 	43.600460 	71.400284 	6.082763 	999.000000 	10.440307 	77.420929 	24.331051 	70.327805 	92.200867 	94.201912 	89.050545 	75.292763 	15.524175 	8.602325 	129.556931 	14.866069 	33.541019 	119.519875 	9.219544 	23.323807 	108.577164 	58.872746 	131.590271 	123.761871 	33.136082 	11.401754 	112.160599 	28.301943 	133.003754 	124.482933 	80.529495 	107.004669 	132.245987 	31.016125 	74.732857 	20.808653 	127.349915 	22.847319 	30.413813 	45.099888 	128.887543 	61.846584 	144.360657 	62.817196 	100.846420 	66.219330 	31.320919 	94.366310 	40.199501 	134.536240 	143.544418 	88.639717 	91.706055 	77.794601 	40.607880 	80.006248 	31.384710 	53.009434 	37.643059 	85.702972 	40.459858 	43.416588 	102.044106 	56.080299 	37.215588 	44.922153 	40.718548 	48.270073 	65.069191 	64.031242 	38.832977 	43.829212 	103.160072 	53.712196 	58.821766 	68.731361 	64.288414 	66.708321 	58.668560 	73.348480 	
44.944408 	53.535034 	81.271149 	5.656854 	10.440307 	999.000000 	87.367043 	34.713108 	80.529495 	102.078400 	104.043259 	99.020203 	85.475143 	18.973665 	17.117243 	138.600143 	7.071068 	43.931767 	128.887543 	10.000000 	13.453624 	118.228592 	69.289246 	140.716019 	133.124008 	43.416588 	18.027756 	121.823647 	18.439089 	142.130219 	133.869339 	90.785461 	116.828934 	141.449631 	41.048752 	85.088188 	14.142136 	136.780853 	31.575306 	40.049969 	55.326305 	138.408813 	72.277245 	153.443802 	73.246162 	111.018013 	76.655075 	40.447498 	104.651802 	50.009998 	144.045135 	152.793976 	99.005051 	102.044106 	88.232651 	50.159744 	90.443352 	24.738634 	63.126858 	46.690472 	96.135323 	32.249031 	52.611786 	112.401070 	66.000000 	44.944408 	53.935146 	49.040798 	57.558666 	75.239616 	74.168724 	46.097721 	50.990196 	113.600174 	61.983868 	67.683083 	78.313469 	73.348480 	75.953934 	66.309875 	81.344948 	
42.438190 	33.837849 	6.324555 	81.835197 	77.420929 	87.367043 	999.000000 	56.586216 	10.198039 	14.866069 	16.970562 	11.661903 	7.280110 	73.409805 	75.073296 	56.364883 	92.200867 	49.203659 	44.418465 	84.504440 	100.687637 	32.015621 	25.298222 	57.706154 	48.548943 	51.613953 	77.794601 	35.468296 	105.683487 	59.059292 	49.091751 	10.630146 	29.732138 	57.801384 	56.035702 	14.866069 	97.308784 	51.613953 	68.410522 	59.908264 	45.694637 	52.630791 	30.149628 	70.327805 	30.066593 	24.738634 	28.017851 	63.285069 	21.095022 	54.129475 	58.258045 	68.505478 	20.124611 	20.880613 	23.706539 	56.859474 	23.853722 	106.887794 	45.122055 	62.169125 	24.758837 	117.034180 	59.808025 	30.149628 	48.507732 	71.112587 	61.351448 	67.230942 	58.240879 	42.047592 	43.011627 	73.824112 	75.026665 	39.395432 	68.447060 	63.387695 	55.226807 	62.008064 	60.033325 	74.966660 	77.058418 	
17.464249 	24.596748 	51.088158 	30.149628 	24.331051 	34.713108 	56.586216 	999.000000 	48.270073 	71.421288 	73.552704 	67.896980 	53.263496 	30.083218 	19.235384 	111.503365 	37.696156 	9.219544 	100.424103 	29.068884 	46.818798 	88.526833 	35.355339 	113.225441 	104.637466 	9.055386 	21.400934 	92.021736 	51.623638 	114.621117 	105.261581 	58.008621 	86.267029 	113.600174 	8.602325 	51.623638 	41.677334 	107.935165 	13.341664 	10.816654 	21.023796 	109.123779 	37.643059 	126.015869 	38.600517 	78.600258 	42.059483 	14.317822 	71.561165 	17.888544 	114.769333 	124.631454 	65.368187 	68.600288 	53.851646 	19.416489 	56.080299 	50.606323 	29.154760 	19.209373 	61.846584 	61.032780 	23.430750 	78.771820 	32.756680 	24.351591 	25.495098 	24.698177 	27.459061 	41.012192 	40.049969 	27.202942 	31.384710 	79.056938 	36.069378 	38.832977 	46.173584 	43.416588 	45.188496 	42.638012 	55.317268 	
35.846897 	27.513634 	8.944272 	75.133217 	70.327805 	80.529495 	10.198039 	48.270073 	999.000000 	23.853722 	26.076809 	20.000000 	5.000000 	68.007355 	67.201187 	66.309875 	84.905830 	40.311287 	54.120235 	76.843994 	93.648277 	41.340054 	15.231546 	67.542580 	58.180752 	42.520584 	69.656296 	44.654228 	98.615417 	68.876701 	58.668560 	10.440307 	38.418747 	67.535179 	46.861500 	8.062258 	89.627007 	61.057350 	59.464275 	50.606323 	35.777088 	61.854668 	20.024984 	80.062477 	20.000000 	30.528675 	18.248287 	53.823788 	24.351591 	44.294468 	67.424034 	78.032043 	20.024984 	22.360680 	17.029387 	46.957428 	18.027756 	98.858482 	34.928497 	52.354561 	21.189621 	109.201645 	49.769470 	32.756680 	38.327538 	61.294373 	51.264023 	57.271286 	48.083260 	32.249031 	33.136082 	63.953106 	65.000000 	38.470768 	58.249462 	53.235325 	45.541191 	52.009613 	50.159744 	64.776543 	67.186310 	
57.201397 	48.600410 	20.808653 	96.519424 	92.200867 	102.078400 	14.866069 	71.421288 	23.853722 	999.000000 	2.236068 	4.123106 	19.235384 	87.658424 	89.938866 	43.011627 	107.004669 	63.890530 	30.463093 	99.357941 	115.433968 	17.492855 	38.948685 	44.011364 	34.438351 	66.219330 	92.655273 	20.808653 	120.432556 	45.310043 	34.885529 	17.262676 	14.866069 	43.863426 	70.604530 	24.738634 	112.160599 	37.215588 	83.096329 	74.404305 	59.539902 	38.013157 	42.379242 	56.364883 	42.059483 	13.601471 	39.293766 	77.665955 	15.620500 	68.095520 	43.600460 	54.203320 	20.248457 	18.357559 	31.000000 	70.710678 	30.066593 	121.753853 	57.939625 	76.157730 	27.892651 	131.893890 	73.348480 	23.021729 	60.728905 	85.088188 	74.732857 	80.950600 	71.309189 	52.773098 	53.935146 	87.709747 	88.566360 	36.069378 	80.956779 	75.186432 	65.276337 	72.993149 	70.576202 	87.091904 	87.367043 	
