UB = 860
M = 100

Distance:
999.000000 	108.894447 	101.533249 	57.271286 	90.686272 	87.618492 	36.124783 	35.114101 	55.578773 	63.150612 	36.235340 	116.846054 	120.282997 	60.299255 	99.985001 	37.643059 	51.312767 	62.032249 	41.048752 	39.698868 	105.815880 	41.868843 	42.801868 	43.416588 	123.227432 	61.400326 	59.640591 	126.506920 	64.124878 	69.007248 	61.294373 	59.682495 	125.602547 	67.119293 	48.373547 	127.612694 	60.876926 	110.018181 	68.468971 	70.256676 	107.018692 	68.883957 	70.405968 	111.615410 	72.180328 	71.309189 	76.118332 	75.927597 	80.956779 	82.764725 	81.006172 	81.987801 	85.475143 	96.772926 	99.624290 	99.297531 	101.242287 	104.355164 	
108.894447 	999.000000 	12.041595 	68.308128 	19.235384 	24.351591 	89.894379 	99.282425 	72.422371 	66.708321 	104.216118 	10.049875 	12.083046 	73.006851 	27.513634 	111.825760 	159.452194 	76.485291 	108.853111 	113.216606 	26.925823 	113.318138 	111.615410 	112.538879 	20.024984 	169.917633 	167.919617 	21.213203 	82.036575 	76.419891 	169.425507 	167.475372 	23.021729 	81.614952 	150.046661 	24.020824 	93.744331 	34.205261 	85.475143 	83.294655 	39.962482 	93.536087 	91.350975 	42.801868 	90.199776 	95.336250 	90.022217 	94.047859 	112.071404 	112.017853 	116.155067 	118.152443 	118.016945 	101.434708 	108.503456 	110.317726 	107.870293 	112.178429 	
101.533249 	12.041595 	999.000000 	57.384666 	11.180340 	14.212670 	79.924965 	89.185204 	61.465439 	55.362442 	94.021271 	15.811388 	19.723083 	61.684681 	16.124516 	101.597244 	151.327454 	65.000000 	98.386993 	102.883430 	17.029387 	102.859123 	101.079178 	101.980392 	21.954498 	161.929001 	159.812393 	25.000000 	70.405968 	64.629715 	161.245148 	159.176010 	24.596748 	69.871307 	140.801285 	26.419689 	82.225304 	25.000000 	73.681747 	71.449280 	29.732138 	81.743500 	79.511009 	33.301651 	78.313469 	83.486526 	78.057671 	82.097504 	100.124924 	100.044991 	104.235313 	106.230881 	106.042442 	89.442719 	96.509064 	98.310730 	95.900993 	100.224747 	
57.271286 	68.308128 	57.384666 	999.000000 	49.477268 	43.965897 	25.000000 	33.241539 	4.123106 	6.000000 	37.643059 	72.917763 	76.967529 	7.211102 	49.203659 	45.000000 	100.404182 	11.661903 	41.340054 	46.043457 	54.671749 	45.793011 	43.908997 	44.777225 	76.006577 	111.220505 	108.724419 	79.924965 	17.888544 	17.029387 	109.859001 	107.415085 	77.665955 	19.416489 	86.278618 	79.881165 	27.166155 	56.639210 	23.323807 	22.803509 	52.201534 	30.083218 	29.068884 	56.302753 	29.154760 	32.695564 	31.400637 	34.132095 	49.979996 	50.695168 	53.160137 	55.081757 	56.302753 	51.662365 	57.314919 	58.137768 	57.982758 	62.241467 	
90.686272 	19.235384 	11.180340 	49.477268 	999.000000 	6.082763 	70.661163 	80.056229 	53.600372 	48.373547 	85.000000 	26.172504 	29.732138 	54.589375 	20.124611 	92.612091 	140.801285 	58.309521 	89.693924 	94.021271 	23.769728 	94.154129 	92.477028 	93.407707 	33.120991 	151.347290 	149.281616 	36.055511 	64.124878 	59.008472 	150.748138 	148.734665 	35.777088 	64.007812 	130.919830 	37.589893 	75.538071 	31.622776 	68.000000 	66.030296 	34.481880 	76.006577 	74.006760 	38.910152 	73.061615 	78.006409 	73.334846 	77.233414 	95.131485 	95.257545 	99.045441 	101.044548 	101.242287 	86.977005 	93.962761 	95.603348 	93.605553 	98.030609 	
87.618492 	24.351591 	14.212670 	43.965897 	6.082763 	999.000000 	65.863495 	75.179787 	48.083260 	42.579338 	80.062477 	30.000000 	33.837849 	48.836460 	17.262676 	87.658424 	137.178711 	52.469040 	84.581322 	89.000000 	22.000000 	89.050545 	87.321243 	88.238312 	35.608986 	147.800537 	145.664001 	38.948685 	58.215118 	53.000000 	147.085007 	145.000000 	38.013157 	58.034473 	126.605690 	40.000000 	69.720871 	29.274563 	62.008064 	60.008331 	31.016125 	70.028564 	68.000000 	35.735138 	67.029846 	72.000000 	67.268120 	71.175842 	89.089844 	89.202019 	93.021500 	95.021049 	95.189285 	80.956779 	87.931793 	89.560036 	87.595665 	92.027168 	
36.124783 	89.894379 	79.924965 	25.000000 	70.661163 	65.863495 	999.000000 	9.486833 	21.954498 	30.016663 	14.560220 	95.718338 	99.644371 	25.632011 	73.593475 	22.135944 	75.471848 	26.476404 	20.099751 	23.769728 	79.208588 	24.331051 	23.086792 	24.083189 	99.809822 	86.284416 	83.761566 	103.600197 	28.017851 	33.241539 	84.876381 	82.419655 	101.671036 	31.016125 	61.554855 	103.855667 	25.942244 	81.565926 	32.388271 	34.132095 	77.201035 	33.615471 	34.785053 	81.271149 	36.400551 	36.249138 	40.261642 	40.496914 	48.918301 	50.447994 	50.209560 	51.662365 	54.451813 	61.351448 	64.884514 	64.845970 	66.309875 	69.778221 	
35.114101 	99.282425 	89.185204 	33.241539 	80.056229 	75.179787 	9.486833 	999.000000 	29.732138 	37.643059 	5.099020 	104.957130 	108.908218 	32.449963 	82.328613 	12.649111 	68.425140 	32.202484 	11.045361 	14.317822 	87.863533 	15.033297 	14.035668 	15.033297 	108.811768 	79.177017 	76.537575 	112.645462 	32.015621 	38.275318 	77.524193 	74.946648 	110.602890 	34.928497 	53.075417 	112.800713 	26.172504 	89.827614 	35.227829 	37.483330 	85.146935 	34.234486 	36.055511 	89.022469 	38.013157 	36.496574 	42.011902 	41.303753 	46.141087 	47.885281 	46.615448 	47.801674 	51.039200 	61.983868 	64.560051 	64.195015 	66.219330 	69.260376 	
55.578773 	72.422371 	61.465439 	4.123106 	53.600372 	48.083260 	21.954498 	29.732138 	999.000000 	8.062258 	33.970577 	76.967529 	81.024689 	5.385165 	53.009434 	41.231056 	97.416634 	9.219544 	37.443291 	42.201897 	58.412327 	41.880783 	39.962482 	40.816662 	79.924965 	108.226616 	105.688217 	83.862984 	15.000000 	15.652476 	106.780151 	104.292854 	81.541397 	16.970562 	82.807007 	83.761566 	23.345236 	60.108234 	20.615528 	20.518284 	55.443665 	26.832815 	26.076809 	59.405388 	26.400757 	29.529646 	29.000000 	31.400637 	46.615448 	47.423622 	49.648766 	51.546097 	52.924473 	49.819675 	55.172459 	55.865910 	55.973209 	60.141499 	
63.150612 	66.708321 	55.362442 	6.000000 	48.373547 	42.579338 	30.016663 	37.643059 	8.062258 	999.000000 	41.725292 	70.576202 	74.672615 	6.324555 	45.793011 	48.836460 	105.475113 	10.000000 	44.821869 	49.678970 	51.039200 	49.203659 	47.201694 	48.010414 	72.945183 	116.284134 	113.740936 	76.941536 	16.124516 	13.038404 	114.825958 	112.329872 	74.431175 	16.763054 	90.686272 	76.661591 	27.166155 	52.345009 	20.880613 	19.697716 	47.507893 	28.442924 	26.925823 	51.400391 	26.570660 	30.805843 	28.178005 	31.384710 	48.270073 	48.764740 	51.788029 	53.758720 	54.571056 	47.423622 	53.413483 	54.405884 	53.907330 	58.258045 	
