19	79		72		1		21		10.6888		12.6888		1		0		1
74	39		100		1		15		10.7336		12.7336		1		1		0
86	27		104		1		32		10.7448		12.7448		1		0		1
177	20		106		1		29		10.787		12.787		0		0		2
100	70		83		1		16		10.8577		12.8577		1		1		1
20	104		32		1		10		10.8812		12.8812		1		0		1
10	107		25		1		4		10.9882		12.9882		0		2		0
116	93		61		1		37		11.1221		13.1221		0		2		0
155	58		95		1		28		11.1306		13.1306		0		2		0
47	10		111		1		7		11.145		13.145		0		0		2
78	103		44		1		26		11.2004		13.2004		1		1		0
119	108		30		1		9		11.2089		13.2089		2		0		0
184	66		91		1		30		11.2414		13.2414		0		2		0
169	79		80		1		14		11.2432		13.2432		0		2		0
141	112		13		1		23		11.2752		13.2752		0		2		0
68	85		75		1		13		11.3358		13.3358		0		2		0
130	110		28		1		11		11.3508		13.3508		1		1		0
93	102		52		1		13		11.449		13.449		0		0		2
175	55		102		1		32		11.5884		13.5884		0		2		0
140	116		13		1		15		11.6726		13.6726		1		1		0
87	67		96		1		25		11.7068		13.7068		1		1		0
156	117		4		1		10		11.7068		13.7068		0		0		2
62	104		54		1		18		11.7184		13.7184		1		0		1
17	50		106		1		43		11.7201		13.7201		1		1		1
182	70		94		1		21		11.7201		13.7201		2		0		0
44	113		32		1		15		11.7444		13.7444		0		2		0
97	86		80		1		1		11.7456		13.7456		1		0		1
104	116		22		1		20		11.8068		13.8068		0		1		1
153	113		35		1		22		11.8296		13.8296		0		0		2
90	54		106		1		17		11.8962		13.8962		1		0		1
127	40		113		1		18		11.9871		13.9871		0		0		2
79	73		96		1		21		12.0603		14.0603		0		2		0
30	120		14		1		13		12.0814		14.0814		0		2		0
18	46		112		1		12		12.1078		14.1078		1		1		1
106	19		120		1		6		12.1495		14.1495		2		0		0
92	33		117		1		23		12.1565		14.1565		0		0		2
126	113		45		1		16		12.1631		14.1631		1		1		0
56	84		88		1		10		12.1655		14.1655		0		0		2
89	120		22		1		22		12.2		14.2		1		1		0
134	50		112		1		9		12.2654		14.2654		2		0		0

Required vehicles:
Type 1:	24
Type 2:	33
Type 3:	26
