Total assets = 565
Number of asset nodes = 33

Distance:
999.000000 	20.000000 	15.811388 	62.769421 	100.439034 	39.319206 	33.015148 	19.313208 	36.055511 	118.406082 	36.124783 	74.672615 	73.054771 	41.012192 	104.651802 	78.185677 	37.215588 	67.186310 	52.239830 	47.010635 	39.319206 	41.194660 	75.286118 	41.303753 	48.010414 	56.222771 	73.246162 	79.404030 	37.013512 	76.157730 	147.186951 	80.777473 	75.312683 	111.825760 	69.462219 	76.295479 	78.644768 	79.831070 	41.629318 	53.600372 	129.247818 	32.557640 	76.419891 	34.176014 	111.085556 	69.028976 	62.649822 	44.204071 	
20.000000 	999.000000 	31.780497 	82.292160 	120.432556 	57.567352 	50.695168 	10.816654 	52.952808 	138.405197 	52.773098 	94.021271 	92.309265 	58.051701 	124.482933 	97.575615 	53.600372 	86.034874 	70.092796 	64.327286 	55.443665 	57.558666 	94.339813 	57.428215 	64.938431 	73.979729 	92.027168 	98.432716 	18.384777 	94.868332 	167.092789 	99.624290 	93.680305 	131.609268 	87.321243 	94.641426 	97.123634 	98.371742 	54.230988 	69.115845 	149.214615 	29.732138 	94.148819 	34.409302 	130.613937 	85.586212 	78.057671 	53.160137 	
15.811388 	31.780497 	999.000000 	51.865211 	91.967384 	26.000000 	18.973665 	25.553865 	21.213203 	110.317726 	21.095022 	63.134777 	61.294373 	26.305893 	98.600204 	66.730804 	22.022715 	54.625999 	38.327538 	32.557640 	24.000000 	26.019224 	63.071388 	26.000000 	33.241539 	42.201897 	60.539242 	67.119293 	44.944408 	63.324562 	140.264038 	68.154236 	61.983868 	101.513542 	55.542778 	62.936478 	65.459915 	66.730804 	25.942244 	38.118237 	120.104118 	28.460499 	62.369865 	27.166155 	99.849884 	54.083271 	47.169907 	29.732138 	
62.769421 	82.292160 	51.865211 	999.000000 	41.617306 	26.870058 	33.970577 	77.388626 	34.058773 	60.000000 	34.828148 	12.165525 	11.000000 	30.232433 	52.497620 	15.524175 	35.000000 	9.899495 	19.924858 	25.495098 	34.669872 	32.756680 	14.142136 	33.615471 	26.925823 	19.104973 	14.317822 	18.027756 	96.798759 	17.088007 	90.972527 	20.223749 	18.867962 	49.648766 	19.416489 	19.723083 	20.615528 	21.189621 	45.617977 	32.388271 	68.622154 	76.419891 	24.083189 	72.470680 	48.332184 	28.231188 	33.241539 	55.946404 	
100.439034 	120.432556 	91.967384 	41.617306 	999.000000 	68.249542 	75.166481 	117.034180 	75.604233 	18.439089 	76.400261 	34.176014 	36.400551 	71.847061 	17.888544 	31.320919 	76.609398 	44.384682 	60.901562 	66.887962 	76.275818 	74.330345 	37.363083 	75.166481 	68.095520 	59.033890 	41.484936 	35.510563 	136.359818 	40.792156 	49.396355 	37.215588 	44.721359 	18.027756 	51.662365 	44.553337 	42.296574 	41.194660 	86.954010 	72.090218 	29.068884 	117.796432 	50.358715 	114.017540 	24.413111 	61.392181 	69.921387 	97.128784 	
39.319206 	57.567352 	26.000000 	26.870058 	68.249542 	999.000000 	7.211102 	51.429562 	7.615773 	86.683334 	8.544003 	37.443291 	35.510563 	6.324555 	77.369247 	41.048752 	9.219544 	28.635643 	13.000000 	8.944272 	10.000000 	9.219544 	37.121422 	10.198039 	10.816654 	17.000000 	34.539833 	41.146080 	70.710678 	37.336308 	117.413795 	42.154476 	36.138622 	76.216797 	30.149628 	37.107952 	39.560081 	40.804413 	22.022715 	19.104973 	95.482986 	49.578220 	37.121422 	45.803928 	74.094536 	30.805843 	26.925823 	32.249031 	
33.015148 	50.695168 	18.973665 	33.970577 	75.166481 	7.211102 	999.000000 	44.283180 	4.242640 	93.605553 	5.000000 	44.654228 	42.720020 	8.246211 	83.725746 	48.259712 	6.403124 	35.777088 	19.416489 	14.000000 	8.485281 	9.433981 	44.294468 	10.000000 	15.132746 	23.345236 	41.629318 	48.301140 	63.529522 	44.384682 	124.201447 	49.244289 	43.011627 	83.408630 	36.674240 	43.965897 	46.486557 	47.759815 	18.681541 	21.931713 	102.591423 	42.638012 	43.566040 	39.115215 	81.301903 	36.124783 	30.675724 	28.071337 	
19.313208 	10.816654 	25.553865 	77.388626 	117.034180 	51.429562 	44.283180 	999.000000 	45.880280 	135.281189 	45.541191 	88.684837 	86.833176 	50.921509 	122.576508 	92.282173 	46.173584 	80.056229 	63.324562 	57.245087 	47.801674 	50.000000 	88.549423 	49.729267 	57.567352 	67.067131 	85.906929 	92.574295 	19.416489 	88.639717 	164.769531 	93.520050 	87.091904 	127.027557 	80.324341 	88.022728 	90.620087 	91.923882 	45.011108 	60.827625 	145.416641 	19.104973 	86.977005 	23.600847 	125.399361 	77.665955 	69.584480 	42.953465 	
36.055511 	52.952808 	21.213203 	34.058773 	75.604233 	7.615773 	4.242640 	45.880280 	999.000000 	94.021271 	1.000000 	44.045429 	42.011902 	5.099020 	84.970581 	47.634022 	2.236068 	34.669872 	17.464249 	11.401754 	4.242640 	5.385165 	43.266617 	5.830952 	12.041595 	21.189621 	40.311287 	47.169907 	64.884514 	42.941822 	124.851913 	47.885281 	41.231056 	82.975899 	34.481880 	42.154476 	44.777225 	46.097721 	15.132746 	18.027756 	102.532921 	42.426407 	41.231056 	38.418747 	80.448738 	33.000000 	26.925823 	25.019993 	
118.406082 	138.405197 	110.317726 	60.000000 	18.439089 	86.683334 	93.605553 	135.281189 	94.021271 	999.000000 	94.810333 	51.884487 	54.120235 	90.210861 	20.099751 	48.754486 	95.000000 	62.177166 	79.075912 	85.146935 	94.625580 	92.655273 	54.625999 	93.477272 	86.284416 	77.025970 	58.694122 	52.201534 	154.563904 	57.584721 	31.304953 	53.450912 	61.351448 	20.615528 	68.709534 	61.032780 	58.523499 	57.280014 	105.152267 	89.894379 	14.035668 	136.235092 	66.483078 	132.438660 	29.120440 	78.108902 	87.091904 	115.247559 	
36.124783 	52.773098 	21.095022 	34.828148 	76.400261 	8.544003 	5.000000 	45.541191 	1.000000 	94.810333 	999.000000 	44.687805 	42.638012 	5.385165 	85.866173 	48.270073 	1.414214 	35.227829 	17.888544 	11.704700 	3.605551 	5.099020 	43.829212 	5.385165 	12.165525 	21.540659 	40.816662 	47.707443 	64.474800 	43.416588 	125.670204 	48.373547 	41.629318 	83.630135 	34.785053 	42.544094 	45.188496 	46.518814 	14.142136 	17.720045 	103.247276 	41.725292 	41.484936 	37.643059 	81.024689 	33.015148 	26.683329 	24.020824 	
74.672615 	94.021271 	63.134777 	12.165525 	34.176014 	37.443291 	44.654228 	88.684837 	44.045429 	51.884487 	44.687805 	999.000000 	2.236068 	39.623226 	48.166378 	3.605551 	44.598206 	10.295630 	27.658634 	33.970577 	43.840622 	41.725292 	4.472136 	42.449970 	34.828148 	25.238859 	8.062258 	6.708204 	108.046288 	8.944272 	83.186539 	9.433981 	12.649111 	38.948685 	18.027756 	13.000000 	12.206555 	12.041595 	53.600372 	38.013157 	58.898216 	86.371292 	18.973665 	82.024384 	36.715118 	28.017851 	35.902645 	63.513779 	
73.054771 	92.309265 	61.294373 	11.000000 	36.400551 	35.510563 	42.720020 	86.833176 	42.011902 	54.120235 	42.638012 	2.236068 	999.000000 	37.536648 	50.249378 	5.656854 	42.520584 	8.062258 	25.495098 	31.827662 	41.725292 	39.597980 	3.605551 	40.311287 	32.649654 	23.021729 	6.324555 	7.071068 	106.174385 	7.810250 	85.422478 	9.486833 	11.180340 	41.036568 	16.000000 	11.661903 	11.313708 	11.401754 	51.400391 	35.777088 	61.073727 	84.291161 	17.464249 	79.906197 	38.587563 	26.000000 	33.734257 	61.294373 	
41.012192 	58.051701 	26.305893 	30.232433 	71.847061 	6.324555 	8.246211 	50.921509 	5.099020 	90.210861 	5.385165 	39.623226 	37.536648 	999.000000 	81.939003 	43.185646 	5.000000 	30.000000 	12.529964 	6.324555 	4.472136 	3.000000 	38.600517 	4.000000 	7.000000 	16.155495 	35.510563 	42.438190 	69.856995 	38.078865 	121.202309 	43.046486 	36.249138 	78.568443 	29.410883 	37.161808 	39.812057 	41.146080 	16.278820 	13.892444 	98.351410 	46.754681 	36.138622 	42.449970 	75.802376 	28.017851 	22.472204 	26.683329 	
104.651802 	124.482933 	98.600204 	52.497620 	17.888544 	77.369247 	83.725746 	122.576508 	84.970581 	20.099751 	85.866173 	48.166378 	50.249378 	81.939003 	999.000000 	46.010868 	86.330757 	57.706154 	72.422371 	77.833153 	86.406021 	84.693565 	52.038448 	85.615417 	79.378838 	71.309189 	56.080299 	51.039200 	141.484985 	56.000000 	42.801868 	53.150730 	60.000000 	33.301651 	66.189125 	60.008331 	58.077534 	57.140179 	97.862144 	84.646324 	34.132095 	125.936493 	66.030296 	122.800652 	41.036568 	76.164299 	83.862984 	108.268188 	
78.185677 	97.575615 	66.730804 	15.524175 	31.320919 	41.048752 	48.259712 	92.282173 	47.634022 	48.754486 	48.270073 	3.605551 	5.656854 	43.185646 	46.010868 	999.000000 	48.166378 	13.601471 	31.144823 	37.483330 	47.381432 	45.254833 	6.082763 	45.967381 	38.288380 	28.600698 	10.198039 	5.830952 	111.646767 	10.049875 	80.056229 	8.602325 	14.035668 	35.383614 	20.396078 	14.142136 	12.649111 	12.083046 	57.008770 	41.182522 	55.443665 	89.938866 	20.223749 	85.562843 	33.120991 	30.265491 	38.600517 	66.850578 	
37.215588 	53.600372 	22.022715 	35.000000 	76.609398 	9.219544 	6.403124 	46.173584 	2.236068 	95.000000 	1.414214 	44.598206 	42.520584 	5.000000 	86.330757 	48.166378 	999.000000 	35.000000 	17.492855 	11.180340 	2.236068 	4.000000 	43.600460 	4.123106 	11.401754 	21.023796 	40.496914 	47.434166 	65.000000 	43.046486 	125.924583 	48.020828 	41.146080 	83.546394 	34.176014 	42.047592 	44.721359 	46.065170 	13.038404 	16.492422 	103.276329 	41.773197 	40.804413 	37.536648 	80.802231 	32.062439 	25.495098 	23.086792 	
67.186310 	86.034874 	54.625999 	9.899495 	44.384682 	28.635643 	35.777088 	80.056229 	34.669872 	62.177166 	35.227829 	10.295630 	8.062258 	30.000000 	57.706154 	13.601471 	35.000000 	999.000000 	17.691807 	24.083189 	34.058773 	31.890438 	8.602325 	32.557640 	24.758837 	15.000000 	6.082763 	12.529964 	99.297531 	9.055386 	93.477272 	13.601471 	9.486833 	48.795490 	9.848858 	10.440307 	12.041595 	13.000000 	43.416588 	27.730848 	69.028976 	76.694199 	14.212670 	72.180328 	45.803928 	19.416489 	26.172504 	53.254108 	
52.239830 	70.092796 	38.327538 	19.924858 	60.901562 	13.000000 	19.416489 	63.324562 	17.464249 	79.075912 	17.888544 	27.658634 	25.495098 	12.529964 	72.422371 	31.144823 	17.492855 	17.691807 	999.000000 	6.403124 	16.401220 	14.212670 	26.248810 	14.866069 	7.211102 	4.000000 	23.021729 	30.000000 	82.346825 	25.553865 	110.276924 	30.528675 	23.769728 	66.468040 	17.262676 	24.698177 	27.313000 	28.635643 	26.076809 	13.038404 	86.556343 	59.033890 	24.186773 	54.488529 	63.411354 	18.384777 	17.204651 	36.235340 	
47.010635 	64.327286 	32.557640 	25.495098 	66.887962 	8.944272 	14.000000 	57.245087 	11.401754 	85.146935 	11.704700 	33.970577 	31.827662 	6.324555 	77.833153 	37.483330 	11.180340 	24.083189 	6.403124 	999.000000 	10.000000 	7.810250 	32.649654 	8.485281 	2.236068 	9.848858 	29.410883 	36.400551 	76.157730 	31.906113 	116.284134 	36.891735 	29.966648 	72.835434 	23.086792 	30.870699 	33.541019 	34.885529 	20.124611 	10.816654 	92.849342 	52.630791 	29.832869 	48.104053 	69.814041 	22.203604 	18.027756 	30.463093 	
