14
5	96	62	1	1	0	13.3598
176	103	55	0	1	1	13.4574
117	95	68	1	1	1	13.4717
168	63	100	1	1	0	13.0896
201	85	85	2	0	0	13.8843
102	119	20	2	0	0	14.0405
41	63	103	0	2	0	13.9436
162	116	34	0	1	1	14.0378
175	19	96	0	0	0	11.3175
29	76	65	1	0	0	11.7376
118	58	85	0	0	1	12.2093
15	98	36	0	0	1	12.3316
122	26	104	1	1	0	12.5833
8	60	89	0	0	2	12.5989

nv	9	8	7

Vehicles departing from depots at the previous stage:
175	19	96	0	0	0	11.3175
29	76	65	1	0	0	11.7376
118	58	85	0	0	1	12.2093
15	98	36	0	0	1	12.3316
122	26	104	1	1	0	12.5833
8	60	89	0	0	2	12.5989
