82	41.4237
15	27.0127
50	1.95807
60	55.0882
19	27.4397
74	53.3256
91	64.7468
69	15.8114
6	10.7389
45	17.2096
33	63.0042
11	70.5069
61	52.75
85	67.6713
96	81.0029
80	21.7139
4	10.3889
39	65.9426
14	69.2277
70	35.0659
101	73.8108
36	50.6482
12	10.5392
2	35.7398
100	59.0362
89	59.2547
87	2.92498
63	66.584
7	85.0303
21	70.9213
32	35.4905
35	63.9704
67	14.4208
51	16.6992
31	64.1336
99	70.71
52	26.0683
49	42.1505
27	27.7076
54	49.1223
93	40.3645
22	29.4759
41	56.3099
43	47.1566
77	50.2375
9	45.7015
79	37.2664
18	53.1961
3	51.8974
17	45.2162
