Total assets = 665
Number of asset nodes = 33

Distance:
999.000000 	84.581322 	85.615417 	93.914856 	87.664131 	44.643028 	36.359318 	90.824005 	110.136276 	54.744862 	28.017851 	90.138779 	120.208153 	57.489128 	51.478149 	62.968246 	35.846897 	37.589893 	45.453274 	112.805145 	59.093147 	40.447498 	102.615791 	111.789978 	75.538071 	122.588745 	81.098709 	99.824844 	131.369705 	67.779053 	101.434708 	69.892776 	57.801384 	115.767006 	122.249741 	114.791115 	61.032780 	55.317268 	73.389374 	58.694122 	51.244511 	112.058022 	125.924583 	
84.581322 	999.000000 	2.828427 	9.899495 	6.403124 	58.008621 	70.936592 	8.544003 	28.844410 	49.648766 	98.716766 	12.041595 	41.182522 	52.392746 	63.529522 	48.383881 	92.698433 	90.027771 	76.550636 	28.231188 	63.324562 	103.276329 	23.409399 	27.658634 	44.045429 	38.600517 	39.204590 	26.400757 	48.166378 	61.611687 	29.206163 	59.033890 	76.557167 	32.249031 	37.696156 	32.015621 	75.026665 	87.235313 	60.530983 	83.671982 	104.403069 	33.241539 	41.436699 	
85.615417 	2.828427 	999.000000 	10.295630 	3.605551 	57.628117 	70.767227 	6.082763 	29.529646 	48.877399 	99.020203 	9.219544 	42.047592 	51.429562 	62.769421 	47.169907 	92.633690 	89.872131 	76.026314 	27.294687 	62.241467 	103.237587 	20.880613 	26.248810 	42.190044 	38.288380 	37.054016 	23.600847 	48.083260 	60.166435 	26.400757 	57.489128 	75.584389 	30.594116 	36.674240 	30.149628 	73.925636 	86.452301 	58.855755 	82.734512 	104.019226 	30.805843 	40.311287 	
93.914856 	9.899495 	10.295630 	999.000000 	11.180340 	67.801178 	80.808418 	10.049875 	19.235384 	59.169250 	108.577164 	15.132746 	31.780497 	61.717098 	73.061615 	57.384666 	102.591423 	99.904953 	86.267029 	19.416489 	72.498276 	113.172432 	21.213203 	20.024984 	51.788029 	28.844410 	46.097721 	26.925823 	38.288380 	70.213959 	29.681644 	67.446274 	85.866173 	25.179358 	28.861740 	25.709921 	84.172440 	96.747093 	68.658577 	93.021500 	114.201576 	29.681644 	32.756680 	
87.664131 	6.403124 	3.605551 	11.180340 	999.000000 	58.051701 	71.421288 	3.162278 	30.083218 	48.826221 	100.209778 	5.656854 	42.720020 	51.107731 	62.681736 	46.518814 	93.380943 	90.509666 	76.216797 	25.806976 	61.717098 	104.004807 	17.464249 	24.166092 	40.607880 	37.483330 	35.014282 	20.000000 	47.507893 	59.135437 	22.803509 	56.320511 	75.179787 	28.160255 	34.985710 	27.459061 	73.348480 	86.284416 	57.489128 	82.365044 	104.350372 	27.459061 	38.470768 	
44.643028 	58.008621 	57.628117 	67.801178 	58.051701 	999.000000 	13.892444 	60.827625 	86.838928 	11.401754 	44.944408 	58.051701 	99.020203 	13.038404 	9.848858 	19.026299 	35.805027 	32.649654 	18.788294 	83.450584 	16.278820 	46.400433 	68.242218 	80.808418 	32.140316 	95.524864 	38.832977 	63.134777 	105.550934 	23.853722 	63.953106 	25.495098 	23.194826 	83.408630 	92.097771 	81.608826 	24.041630 	30.805843 	29.068884 	29.017237 	46.400433 	76.157730 	95.131485 	
36.359318 	70.936592 	70.767227 	80.808418 	71.421288 	13.892444 	999.000000 	74.276512 	99.639351 	25.079872 	31.320919 	71.700768 	111.606453 	25.709921 	16.124516 	32.015621 	22.022715 	19.104973 	10.770329 	97.000000 	23.537205 	32.649654 	82.097504 	94.493385 	45.122055 	108.894447 	52.201534 	77.025970 	118.827606 	32.557640 	77.826729 	35.227829 	21.931713 	97.200821 	105.759163 	95.441078 	24.839485 	23.537205 	38.470768 	24.596748 	34.000000 	90.049988 	108.853111 	
90.824005 	8.544003 	6.082763 	10.049875 	3.162278 	60.827625 	74.276512 	999.000000 	28.160255 	51.400391 	103.227905 	5.099020 	40.804413 	53.535034 	65.215027 	48.764740 	96.260063 	93.348808 	78.873314 	22.803509 	64.007812 	106.887794 	14.866069 	21.023796 	42.201897 	34.713108 	36.221542 	18.384777 	44.821869 	61.098282 	21.213203 	58.189346 	77.524193 	25.000000 	31.906113 	24.331051 	75.591003 	88.752464 	59.203041 	84.723076 	107.056061 	24.738634 	35.355339 	
110.136276 	28.844410 	29.529646 	19.235384 	30.083218 	86.838928 	99.639351 	28.160255 	999.000000 	78.390053 	126.621483 	32.756680 	12.649111 	80.950600 	92.282173 	76.557167 	121.264175 	118.697090 	105.394501 	16.401220 	91.706055 	131.795303 	32.557640 	21.095022 	70.342018 	15.033297 	64.132675 	40.311287 	21.540659 	89.196411 	42.579338 	86.330757 	105.095192 	25.612497 	21.470911 	28.017851 	103.368271 	115.974136 	87.361320 	112.254173 	133.221619 	36.674240 	25.079872 	
54.744862 	49.648766 	48.877399 	59.169250 	48.826221 	11.401754 	25.079872 	51.400391 	78.390053 	999.000000 	56.302753 	48.166378 	90.824005 	4.472136 	13.892444 	8.246211 	46.647614 	43.266617 	27.586229 	73.661385 	15.000000 	57.140179 	57.628117 	70.710678 	21.000000 	86.052307 	27.459061 	52.153618 	96.213303 	18.357559 	52.839378 	18.439089 	27.202942 	73.000000 	82.024384 	71.063354 	26.305893 	37.589893 	21.931713 	34.176014 	55.865910 	65.192024 	84.899940 	
