Total assets = 560
Number of asset nodes = 33

Distance:
999.000000 	96.166519 	8.602325 	31.016125 	61.294373 	30.870699 	19.104973 	67.119293 	66.189125 	29.681644 	40.024994 	65.741920 	63.976559 	70.661163 	44.147480 	39.458839 	99.357941 	67.119293 	65.000000 	39.115215 	75.584389 	81.884064 	34.828148 	41.109608 	38.600517 	45.276924 	42.047592 	21.000000 	83.192551 	84.095184 	132.230865 	49.091751 	118.067780 	80.230919 	117.443604 	84.581322 	132.276230 	56.435802 	35.805027 	26.172504 	44.598206 	84.693565 	83.006027 	121.037186 	51.000000 	83.934502 	133.056381 	26.305893 	124.470879 	40.607880 	
96.166519 	999.000000 	104.661362 	125.099960 	41.436699 	125.606529 	115.260574 	37.107952 	39.051247 	125.319588 	65.741920 	40.024994 	42.201897 	36.345562 	63.158531 	68.447060 	8.944272 	40.607880 	43.737854 	71.175842 	35.000000 	29.274563 	130.862518 	70.384659 	134.469330 	67.067131 	70.936592 	112.004463 	32.756680 	32.984844 	36.069378 	67.720009 	24.738634 	37.483330 	24.515301 	34.205261 	36.235340 	62.169125 	131.643463 	117.800682 	140.730240 	36.400551 	38.078865 	27.892651 	70.092796 	38.327538 	37.202152 	113.718948 	30.675724 	136.561340 	
8.602325 	104.661362 	999.000000 	22.803509 	69.835518 	22.472204 	10.630146 	75.663727 	74.706093 	21.095022 	48.083260 	74.242844 	72.449982 	79.177017 	52.201534 	47.296936 	107.712578 	75.584389 	73.409805 	46.690472 	84.077347 	90.426765 	26.248810 	48.662102 	30.000000 	52.952808 	49.497475 	17.464249 	91.678787 	92.574295 	140.730240 	56.568542 	126.657021 	88.639717 	126.035706 	93.037628 	140.801285 	64.132675 	27.784887 	21.377558 	36.069378 	93.107468 	91.389275 	129.630249 	58.215118 	92.309265 	141.598022 	23.706539 	133.060135 	32.449963 	
31.016125 	125.099960 	22.803509 	999.000000 	92.135773 	2.236068 	15.132746 	97.943863 	97.082436 	6.403124 	70.880180 	96.664368 	94.936821 	101.552940 	75.000000 	70.092796 	127.349915 	98.086693 	96.005211 	69.426216 	106.512909 	112.698715 	11.180340 	71.386276 	12.165525 	75.709976 	72.180328 	30.675724 	114.127121 	115.039124 	161.074524 	79.246452 	147.871567 	111.233986 	147.299011 	115.550858 	161.335052 	86.884979 	19.697716 	30.016663 	19.416489 	115.693558 	114.017540 	150.903946 	80.752708 	114.947815 	162.265213 	36.249138 	154.262756 	21.377558 	
61.294373 	41.436699 	69.835518 	92.135773 	999.000000 	92.130341 	79.924965 	5.830952 	5.099020 	90.917542 	25.000000 	5.000000 	4.472136 	9.486833 	21.954498 	27.459061 	48.052055 	7.071068 	7.211102 	30.016663 	14.560220 	20.591261 	95.718338 	29.068884 	99.644371 	25.632011 	29.546574 	73.593475 	22.135944 	23.086792 	75.471848 	26.476404 	58.898216 	20.099751 	58.137768 	23.769728 	74.886581 	22.090721 	94.810333 	79.208588 	105.118980 	24.331051 	23.086792 	61.619801 	29.154760 	24.083189 	75.213028 	74.330345 	65.192024 	99.809822 	
30.870699 	125.606529 	22.472204 	2.236068 	92.130341 	999.000000 	14.000000 	97.948967 	97.046379 	4.242640 	70.519501 	96.607452 	94.847244 	101.518471 	74.632431 	69.641945 	128.003906 	97.989792 	95.854057 	68.883957 	106.451866 	112.712021 	9.055386 	70.830788 	10.440307 	75.186432 	71.589104 	29.120440 	114.061386 	114.965210 	161.616837 	78.644768 	148.219437 	111.085556 	147.634689 	115.451286 	161.839432 	86.348129 	17.464249 	28.178005 	17.720045 	115.550858 	113.846390 	151.238220 	80.062477 	114.769333 	162.742126 	34.539833 	154.615646 	19.235384 	
19.104973 	115.260574 	10.630146 	15.132746 	79.924965 	14.000000 	999.000000 	85.755463 	84.723076 	11.401754 	57.384666 	84.219948 	82.365044 	89.185204 	61.465439 	56.302753 	118.342720 	85.475143 	83.186539 	55.362442 	94.021271 	100.498756 	15.811388 	57.280014 	19.723083 	61.684681 	57.974133 	16.124516 	101.597244 	102.474388 	151.327454 	65.000000 	137.131317 	98.386993 	136.499084 	102.883430 	151.380310 	72.801102 	17.464249 	17.029387 	25.495098 	102.859123 	101.079178 	140.089264 	66.287254 	101.980392 	152.161102 	22.203604 	143.533966 	21.954498 	
67.119293 	37.107952 	75.663727 	97.943863 	5.830952 	97.948967 	85.755463 	999.000000 	2.000000 	96.747093 	30.479502 	3.000000 	5.099020 	4.000000 	27.202942 	32.802441 	44.283180 	4.472136 	7.071068 	35.227829 	9.055386 	14.764823 	101.548019 	34.132095 	105.475113 	30.413813 	34.481880 	79.309517 	16.492422 	17.464249 	70.327805 	30.675724 	53.413483 	15.033297 	52.630791 	18.248287 	69.641945 	25.179358 	100.603180 	84.899940 	110.941429 	19.026299 	18.027756 	56.080299 	32.984844 	19.026299 	69.892776 	79.931221 	59.665737 	105.603027 	
66.189125 	39.051247 	74.706093 	97.082436 	5.099020 	97.046379 	84.723076 	2.000000 	999.000000 	95.770561 	29.000000 	1.000000 	3.162278 	4.472136 	25.612497 	31.240999 	46.270943 	2.828427 	5.099020 	33.600594 	9.486833 	15.811388 	100.498756 	32.449963 	104.446159 	28.653097 	32.756680 	77.987175 	17.088007 	18.027756 	72.069412 	28.792360 	55.000000 	15.033297 	54.203320 	18.681541 	71.344238 	23.194826 	99.403221 	83.546394 	109.836243 	19.235384 	18.027756 	57.628117 	31.048349 	19.026299 	71.561165 	78.492035 	61.220913 	104.403069 	
29.681644 	125.319588 	21.095022 	6.403124 	90.917542 	4.242640 	11.401754 	96.747093 	95.770561 	999.000000 	68.709534 	95.294281 	93.477272 	100.239716 	72.801102 	67.675697 	128.003906 	96.602280 	94.371605 	66.760765 	105.118980 	111.507851 	6.324555 	68.680420 	9.219544 	73.082146 	69.375786 	25.495098 	112.712021 	113.600174 	161.375336 	76.400261 	147.610977 	109.590149 	147.003403 	114.039467 	161.523987 	84.202141 	13.601471 	24.166092 	16.124516 	114.061386 	112.307610 	150.602127 	77.665955 	113.216606 	162.373032 	30.675724 	154.012985 	16.000000 	
