16	33.9511
45	19.6223
6	5.15208
120	60.3128
36	37.4271
181	81.6743
81	8.78116
89	66.0838
39	61.607
178	53.9396
191	9.01932
52	45.3165
194	0
42	45
48	25.1775
22	43.4349
167	62.4472
196	28.9264
135	57.5288
195	7.0165
21	1.74895
80	32.2368
157	30.6646
66	38.2544
23	58.2231
184	37.3853
186	83.991
88	51.6745
79	60.5725
4	35.0958
57	88.3276
192	58.3925
190	27.4891
164	51.7269
103	63.6186
151	58.4732
9	61.4222
44	56.6503
155	47.3137
169	47.8913
99	64.1556
77	63.2603
200	30.8329
152	58.3176
70	55.2568
76	49.808
182	53.2047
173	51.8637
98	59.0362
32	55.1755
