156		117		4		1		0		13.4136		13.4136		0		0		0
62		104		54		1		0		13.3967		13.3967		0		0		0
97		86		80		1		0		13.0859		13.0859		0		0		0
153		113		35		1		0		13.7495		13.7495		0		0		0
79		73		96		1		0		13.9283		13.9283		0		0		0
92		33		117		1		0		13.8767		13.8767		0		0		0
80		44		116		1		0		14.1416		14.1416		0		0		0
76		104		73		1		0		14.5022		14.5022		0		0		0
148		126		23		1		0		14.6136		14.6136		0		0		0
70		103		77		1		0		14.521		14.521		0		0		0
144		120		47		1		0		14.6214		14.6214		0		0		0
143		36		124		1		0		14.6528		14.6528		0		0		0
152		82		100		1		0		14.7274		14.7274		0		0		0
23		80		103		1		0		14.489		14.489		0		0		0
43		120		52		1		0		14.8445		14.8445		0		0		0
169		79		80		0		0		13.2218		13.2218		0		0		0
130		110		28		0		0		13.1945		13.1945		0		0		0
161		129		24		1		27		13.1214		15.1214		0		1		1
151		64		115		1		22		13.1609		15.1609		0		2		0
46		82		103		1		11		13.1655		15.1655		0		0		2
187		103		82		1		16		13.1655		15.1655		0		1		1
61		107		77		1		13		13.1826		15.1826		1		1		1
124		26		130		1		29		13.2575		15.2575		0		1		1
103		109		78		1		19		13.4034		15.4034		1		0		1
58		69		115		1		8		13.4112		15.4112		1		1		1
120		120		60		1		12		13.4164		15.4164		1		0		1
197		103		86		1		32		13.4183		15.4183		1		1		1
6		69		116		1		25		13.497		15.497		0		1		1
9		78		111		1		1		13.5665		15.5665		0		0		2
16		137		7		1		15		13.7179		15.7179		1		0		1
174		67		120		1		20		13.7437		15.7437		1		0		1
199		8		138		1		9		13.8232		15.8232		1		1		0
167		55		127		1		4		13.8398		15.8398		1		1		0
131		12		138		1		13		13.8521		15.8521		1		1		0
11		17		138		1		20		13.9043		15.9043		0		0		2
185		119		73		1		20		13.9607		15.9607		0		0		2
125		85		111		1		12		13.9807		15.9807		1		1		0
196		138		24		1		33		14.0071		16.0071		0		2		0
158		56		129		1		25		14.0631		16.0631		0		0		2
139		100		99		1		10		14.0716		16.0716		0		1		1
162		46		133		1		32		14.073		16.073		0		1		1
146		115		82		1		15		14.1241		16.1241		0		2		0
192		125		68		1		37		14.2299		16.2299		1		1		0
201		116		83		1		20		14.2636		16.2636		0		2		0
12		37		138		1		18		14.2874		16.2874		1		1		0
91		63		129		1		24		14.3562		16.3562		0		1		1
133		140		36		1		20		14.4554		16.4554		1		1		0
32		140		42		1		15		14.6164		16.6164		0		2		0
27		64		132		1		26		14.6697		16.6697		0		1		1
39		107		102		1		19		14.7828		16.7828		1		0		1
