Total assets = 604
Number of asset nodes = 33

Distance:
999.000000 	25.612497 	8.246211 	20.248457 	55.317268 	27.018513 	69.634758 	27.784887 	66.603302 	19.104973 	24.698177 	80.280754 	23.769728 	29.068884 	15.811388 	17.117243 	21.213203 	29.154760 	27.513634 	22.000000 	28.460499 	23.086792 	18.027756 	21.377558 	26.019224 	89.050545 	24.331051 	97.200821 	28.017851 	25.298222 	57.454330 	23.600847 	26.248810 	27.658634 	28.442924 	40.804413 	30.149628 	75.927597 	69.656296 	29.529646 	66.030296 	56.462376 	30.610456 	33.241539 	51.244511 	
25.612497 	999.000000 	33.286633 	9.055386 	80.622574 	5.830952 	44.102154 	10.000000 	91.934761 	42.953465 	13.038404 	58.077534 	48.301140 	12.206555 	36.687874 	22.022715 	17.720045 	14.212670 	14.866069 	44.944408 	15.556349 	19.313208 	26.019224 	42.720020 	49.040798 	63.513779 	45.607018 	122.147453 	50.289165 	44.721359 	82.927681 	39.051247 	45.705578 	48.052055 	49.244289 	24.351591 	26.925823 	101.533249 	44.944408 	46.043457 	42.047592 	81.412529 	39.812057 	35.341194 	33.376640 	
8.246211 	33.286633 	999.000000 	26.870058 	48.826221 	33.970577 	77.388626 	34.058773 	60.000000 	11.000000 	30.232433 	88.526833 	15.524175 	35.000000 	9.899495 	19.924858 	25.495098 	34.669872 	32.756680 	14.142136 	33.615471 	26.925823 	19.104973 	14.317822 	18.027756 	96.798759 	17.088007 	90.972527 	20.223749 	18.867962 	49.648766 	19.416489 	19.723083 	20.615528 	21.189621 	45.617977 	32.388271 	68.622154 	76.419891 	24.083189 	72.470680 	48.332184 	28.231188 	33.241539 	55.946404 	
20.248457 	9.055386 	26.870058 	999.000000 	75.432091 	7.211102 	51.429562 	7.615773 	86.683334 	35.510563 	6.324555 	67.029846 	41.048752 	9.219544 	28.635643 	13.000000 	8.944272 	10.000000 	9.219544 	37.121422 	10.198039 	10.816654 	17.000000 	34.539833 	41.146080 	70.710678 	37.336308 	117.413795 	42.154476 	36.138622 	76.216797 	30.149628 	37.107952 	39.560081 	40.804413 	22.022715 	19.104973 	95.482986 	49.578220 	37.121422 	45.803928 	74.094536 	30.805843 	26.925823 	32.249031 	
55.317268 	80.622574 	48.826221 	75.432091 	999.000000 	82.328613 	123.987900 	82.800964 	11.313708 	43.462627 	79.056938 	129.294235 	38.275318 	83.815269 	51.478149 	68.095520 	74.094536 	83.486526 	81.541397 	44.271889 	82.377182 	75.292763 	66.189125 	48.383881 	42.201897 	143.282944 	47.539455 	42.190044 	43.737854 	51.419842 	17.691807 	58.523499 	51.195702 	48.836460 	47.675991 	94.154129 	79.202271 	23.086792 	124.963997 	56.885849 	121.210564 	25.612497 	68.154236 	76.843994 	104.316826 	
27.018513 	5.830952 	33.970577 	7.211102 	82.328613 	999.000000 	44.283180 	4.242640 	93.605553 	42.720020 	8.246211 	61.032780 	48.259712 	6.403124 	35.777088 	19.416489 	14.000000 	8.485281 	9.433981 	44.294468 	10.000000 	15.132746 	23.345236 	41.629318 	48.301140 	63.529522 	44.384682 	124.201447 	49.244289 	43.011627 	83.408630 	36.674240 	43.965897 	46.486557 	47.759815 	18.681541 	21.931713 	102.591423 	42.638012 	43.566040 	39.115215 	81.301903 	36.124783 	30.675724 	28.071337 	
69.634758 	44.102154 	77.388626 	51.429562 	123.987900 	44.283180 	999.000000 	45.880280 	135.281189 	86.833176 	50.921509 	29.698484 	92.282173 	46.173584 	80.056229 	63.324562 	57.245087 	47.801674 	50.000000 	88.549423 	49.729267 	57.567352 	67.067131 	85.906929 	92.574295 	19.416489 	88.639717 	164.769531 	93.520050 	87.091904 	127.027557 	80.324341 	88.022728 	90.620087 	91.923882 	45.011108 	60.827625 	145.416641 	19.104973 	86.977005 	23.600847 	125.399361 	77.665955 	69.584480 	42.953465 	
27.784887 	10.000000 	34.058773 	7.615773 	82.800964 	4.242640 	45.880280 	999.000000 	94.021271 	42.011902 	5.099020 	64.195015 	47.634022 	2.236068 	34.669872 	17.464249 	11.401754 	4.242640 	5.385165 	43.266617 	5.830952 	12.041595 	21.189621 	40.311287 	47.169907 	64.884514 	42.941822 	124.851913 	47.885281 	41.231056 	82.975899 	34.481880 	42.154476 	44.777225 	46.097721 	15.132746 	18.027756 	102.532921 	42.426407 	41.231056 	38.418747 	80.448738 	33.000000 	26.925823 	25.019993 	
66.603302 	91.934761 	60.000000 	86.683334 	11.313708 	93.605553 	135.281189 	94.021271 	999.000000 	54.120235 	90.210861 	140.160629 	48.754486 	95.000000 	62.177166 	79.075912 	85.146935 	94.625580 	92.655273 	54.625999 	93.477272 	86.284416 	77.025970 	58.694122 	52.201534 	154.563904 	57.584721 	31.304953 	53.450912 	61.351448 	20.615528 	68.709534 	61.032780 	58.523499 	57.280014 	105.152267 	89.894379 	14.035668 	136.235092 	66.483078 	132.438660 	29.120440 	78.108902 	87.091904 	115.247559 	
19.104973 	42.953465 	11.000000 	35.510563 	43.462627 	42.720020 	86.833176 	42.011902 	54.120235 	999.000000 	37.536648 	99.247169 	5.656854 	42.520584 	8.062258 	25.495098 	31.827662 	41.725292 	39.597980 	3.605551 	40.311287 	32.649654 	23.021729 	6.324555 	7.071068 	106.174385 	7.810250 	85.422478 	9.486833 	11.180340 	41.036568 	16.000000 	11.661903 	11.313708 	11.401754 	51.400391 	35.777088 	61.073727 	84.291161 	17.464249 	79.906197 	38.587563 	26.000000 	33.734257 	61.294373 	
