155	37.6262
174	39.0257
45	53.2228
21	33.8182
111	30.4889
19	86.3086
103	52.4874
55	88.1672
69	50.4862
147	52.4037
57	74.1161
78	30.9638
173	30.7355
33	3.99091
31	49.6859
104	12.4332
42	33.0793
149	12.8628
26	30.8885
190	4.79984
150	46.232
158	83.8999
64	75.9638
128	89.132
32	31.4091
86	32.3718
198	11.7331
121	49.8645
81	32.1419
137	5.15558
115	73.0547
125	10.3048
99	85.7321
201	13.3136
87	0
66	1.27303
187	88.727
112	75.8609
9	87.4552
172	2.5448
75	48.2961
20	51.2743
116	0
152	74.7449
95	1.25445
143	76.0652
52	2.5077
4	85.8252
29	49.1276
70	13.0258
