Total assets = 577
Number of asset nodes = 33

Distance:
999.000000 	2.236068 	96.607452 	104.019226 	88.836929 	44.721359 	37.121422 	91.923882 	114.214706 	120.282997 	76.694199 	63.063461 	90.354858 	71.784401 	125.207825 	55.326305 	50.039986 	103.077644 	126.810883 	41.436699 	56.142673 	19.697716 	21.540659 	21.633308 	122.441826 	70.405968 	32.202484 	24.758837 	22.360680 	60.074955 	108.406639 	114.586212 	86.683334 	48.836460 	25.000000 	102.044106 	112.871605 	56.222771 	69.260376 	125.431259 	75.802376 	115.602768 	98.081596 	47.759815 	128.705093 	
2.236068 	999.000000 	98.812958 	106.212051 	91.065910 	46.872166 	39.204590 	94.154129 	116.387283 	122.429573 	78.924011 	65.253349 	92.590500 	74.000000 	127.349915 	57.428215 	52.086468 	105.309067 	128.972870 	43.289722 	58.215118 	19.723083 	19.924858 	22.022715 	124.631454 	72.567207 	33.615471 	25.495098 	22.472204 	62.128899 	110.639053 	116.811813 	88.887573 	50.635956 	24.083189 	104.278473 	115.104301 	58.137768 	71.344238 	127.640121 	77.929459 	117.834633 	100.304535 	49.335587 	130.919830 	
96.607452 	98.812958 	999.000000 	8.062258 	11.180340 	59.640591 	67.801178 	10.049875 	19.235384 	26.925823 	28.861740 	44.384682 	15.132746 	35.440090 	31.780497 	55.946404 	61.717098 	12.083046 	31.906113 	73.061615 	57.384666 	102.591423 	115.433968 	99.904953 	26.172504 	43.931767 	86.267029 	96.674713 	102.727798 	56.920998 	16.278820 	19.416489 	32.388271 	72.498276 	113.172432 	21.213203 	20.024984 	65.787537 	51.788029 	28.844410 	46.097721 	22.022715 	26.925823 	80.112419 	32.249031 	
104.019226 	106.212051 	8.062258 	999.000000 	18.973665 	67.675697 	75.802376 	17.262676 	11.180340 	18.973665 	36.687874 	52.392746 	22.090721 	43.324360 	23.769728 	63.976559 	69.771057 	13.892444 	23.853722 	81.123360 	65.391129 	110.453613 	123.109711 	107.814659 	18.439089 	51.662365 	94.302704 	104.637466 	110.634537 	64.845970 	15.620500 	15.297058 	39.012817 	80.529495 	121.016525 	24.596748 	17.888544 	73.736015 	59.439045 	21.931713 	53.460266 	18.973665 	31.622776 	88.141930 	25.632011 	
88.836929 	91.065910 	11.180340 	18.973665 	999.000000 	49.678970 	58.051701 	3.162278 	30.083218 	37.947330 	17.720045 	33.541019 	5.656854 	24.351591 	42.720020 	45.177429 	51.107731 	14.317822 	42.485291 	62.681736 	46.518814 	93.380943 	106.826965 	90.509666 	36.055511 	32.756680 	76.216797 	87.045967 	93.338097 	45.880280 	19.697716 	25.806976 	22.135944 	61.717098 	104.004807 	17.464249 	24.166092 	54.781384 	40.607880 	37.483330 	35.014282 	26.832815 	20.000000 	69.318108 	40.360870 	
44.721359 	46.872166 	59.640591 	67.675697 	49.678970 	999.000000 	8.602325 	52.402290 	78.771820 	86.092972 	34.205261 	18.788294 	49.517673 	28.301943 	91.065910 	11.180340 	8.485281 	62.936478 	91.525955 	14.317822 	12.649111 	44.407207 	59.059292 	41.231056 	85.603737 	25.709921 	26.627054 	37.483330 	44.045429 	16.763054 	67.941154 	74.953316 	42.544094 	17.464249 	55.000000 	59.640591 	72.249565 	17.691807 	25.079872 	87.114868 	31.144823 	75.073296 	54.589375 	24.020824 	89.827614 	
37.121422 	39.204590 	67.801178 	75.802376 	58.051701 	8.602325 	999.000000 	60.827625 	86.838928 	94.031906 	42.801868 	27.294687 	58.051701 	36.891735 	99.020203 	18.248287 	13.038404 	71.449280 	99.624290 	9.848858 	19.026299 	35.805027 	50.537113 	32.649654 	93.861603 	33.837849 	18.788294 	29.000000 	35.468296 	23.000000 	76.485291 	83.450584 	50.990196 	16.278820 	46.400433 	68.242218 	80.808418 	20.615528 	32.140316 	95.524864 	38.832977 	83.630135 	63.134777 	20.615528 	98.290382 	
91.923882 	94.154129 	10.049875 	17.262676 	3.162278 	52.402290 	60.827625 	999.000000 	28.160255 	36.138622 	19.697716 	35.846897 	5.099020 	26.400757 	40.804413 	47.507893 	53.535034 	11.180340 	40.311287 	65.215027 	48.764740 	96.260063 	109.808922 	93.348808 	33.615471 	34.481880 	78.873314 	89.827614 	96.176918 	47.927029 	16.552946 	22.803509 	22.360680 	64.007812 	106.887794 	14.866069 	21.023796 	56.859474 	42.201897 	34.713108 	36.221542 	23.706539 	18.384777 	71.589104 	37.483330 	
114.214706 	116.387283 	19.235384 	11.180340 	30.083218 	78.771820 	86.838928 	28.160255 	999.000000 	8.062258 	47.759815 	63.560993 	32.756680 	54.424259 	12.649111 	75.153175 	80.950600 	22.090721 	12.806249 	92.282173 	76.557167 	121.264175 	133.645050 	118.697090 	9.219544 	62.641838 	105.394501 	115.602768 	121.511314 	75.960518 	21.189621 	16.401220 	49.162994 	91.706055 	131.795303 	32.557640 	21.095022 	84.864601 	70.342018 	15.033297 	64.132675 	20.615528 	40.311287 	99.317673 	19.026299 	
120.282997 	122.429573 	26.925823 	18.973665 	37.947330 	86.092972 	94.031906 	36.138622 	8.062258 	999.000000 	55.659679 	71.309189 	40.792156 	62.297672 	5.000000 	82.855293 	88.566360 	30.016663 	7.280110 	99.764725 	84.308952 	128.062485 	140.071411 	125.602547 	10.000000 	70.604530 	112.680969 	122.641754 	128.405609 	83.815269 	28.635643 	22.847319 	57.218880 	99.403221 	138.538803 	40.311287 	27.856777 	92.698433 	78.339005 	16.643316 	72.180328 	26.832815 	48.166378 	107.018692 	20.124611 	
