40	24.5998
50	15.0916
73	18.2394
84	80.1342
121	13.4486
57	24.9439
164	55.3048
71	60.4786
154	68.7495
117	23.6631
173	7.05231
52	2.33731
181	72.8544
149	54.0579
42	35.1342
190	87.1087
81	44.5937
48	26.0535
24	38.9275
2	0
165	50.9061
54	54.4623
66	18.9542
60	1.09122
170	60.9983
172	51.1702
99	80.1807
122	88.9191
15	78.0558
38	5.38931
19	42.3458
74	68.6942
86	75.4464
177	79.3151
100	49.8566
20	17.1027
10	13.1509
116	33.2614
155	58.5948
47	84.8521
78	23.1314
119	15.5241
184	54.0476
169	45.3603
141	6.62078
68	41.4237
130	14.2811
93	27.0127
175	61.6658
140	6.3944
