UB = 899
M = 50

Distance:
999.000000 	58.796257 	77.103828 	53.000000 	8.246211 	47.127487 	44.147480 	43.416588 	8.062258 	20.591261 	48.507732 	41.109608 	83.600243 	41.976185 	45.705578 	45.099888 	46.173584 	47.265209 	24.738634 	51.478149 	26.248810 	48.010414 	72.801102 	82.298241 	71.784401 	79.202271 	74.672615 	30.000000 	74.330345 	85.883644 	76.896034 	74.632431 	37.443291 	33.837849 	76.537575 	95.189285 	87.726852 	81.271149 	76.157730 	62.008064 	87.846458 	105.209312 	87.464279 	83.486526 	90.470993 	87.664131 	89.693924 	38.897301 	49.193497 	87.595665 	41.593269 	107.335922 	53.851646 	42.047592 	103.942291 	63.788715 	44.283180 	44.147480 	91.394745 	45.694637 	98.234413 	46.572525 	46.818798 	47.423622 	53.413483 	
58.796257 	999.000000 	19.235384 	11.045361 	63.031738 	25.019993 	29.017237 	33.015148 	60.959003 	55.470715 	27.166155 	36.124783 	25.495098 	30.149628 	31.016125 	36.013885 	35.057095 	34.132095 	80.430092 	32.756680 	82.462112 	38.209946 	27.294687 	29.017237 	28.844410 	28.635643 	29.068884 	81.835197 	29.529646 	32.015621 	30.463093 	31.384710 	61.392181 	71.512238 	33.120991 	38.600517 	36.124783 	35.468296 	36.619667 	43.863426 	37.336308 	47.010635 	37.483330 	37.000000 	39.115215 	38.832977 	39.319206 	82.462112 	61.000000 	40.521599 	80.006248 	49.658836 	59.304298 	91.241440 	47.801674 	52.554733 	82.861328 	88.769363 	44.384682 	85.070557 	47.042534 	89.888817 	87.595665 	85.440041 	72.027771 	
77.103828 	19.235384 	999.000000 	29.120440 	81.835197 	42.755116 	47.074409 	50.990196 	79.812279 	74.706093 	44.407207 	54.341511 	15.231546 	48.507732 	48.662102 	53.600372 	52.469040 	51.351727 	99.403221 	49.040798 	101.400200 	55.226807 	33.541019 	26.907248 	36.249138 	29.832869 	34.481880 	101.019798 	35.355339 	28.017851 	34.669872 	37.589893 	80.081207 	90.620087 	38.587563 	28.635643 	33.600594 	38.418747 	43.416588 	57.706154 	35.608986 	32.557640 	36.235340 	38.948685 	36.055511 	38.288380 	37.202152 	101.636604 	78.517517 	41.036568 	99.020203 	36.221542 	76.059189 	110.476242 	37.215588 	66.753281 	101.843018 	107.935165 	44.045429 	104.062485 	42.485291 	109.004585 	106.625511 	104.355164 	89.677200 	
53.000000 	11.045361 	29.120440 	999.000000 	56.080299 	14.000000 	18.110771 	22.090721 	53.907330 	46.615448 	16.124516 	25.317978 	31.112698 	19.416489 	20.000000 	25.000000 	24.020824 	23.086792 	72.835434 	21.840330 	74.953316 	27.166155 	23.086792 	29.732138 	23.537205 	27.459061 	25.079872 	73.409805 	25.179358 	33.241539 	27.018513 	26.476404 	50.960770 	61.741398 	28.442924 	42.190044 	35.902645 	32.062439 	30.675724 	33.615471 	36.496574 	52.497620 	36.345562 	34.014702 	38.832977 	37.121422 	38.470768 	72.897186 	50.009998 	38.000000 	70.007141 	54.405884 	48.259712 	82.152298 	51.000000 	42.047592 	72.801102 	79.158073 	42.000000 	75.026665 	46.872166 	80.112419 	77.620872 	75.272835 	61.073727 	
8.246211 	63.031738 	81.835197 	56.080299 	999.000000 	48.301140 	44.777225 	43.324360 	2.236068 	16.124516 	49.244289 	40.521599 	87.114868 	42.544094 	45.880280 	44.384682 	45.607018 	46.840153 	17.888544 	51.244511 	19.723083 	46.872166 	74.242844 	84.599052 	72.917763 	81.123360 	76.026314 	22.090721 	75.584389 	88.204308 	78.262383 	75.643906 	31.780497 	26.248810 	77.472572 	98.005104 	89.554451 	82.346825 	76.550636 	60.406952 	89.470665 	108.577164 	89.005615 	84.581322 	92.179176 	89.000000 	91.241440 	30.675724 	44.271889 	88.639717 	33.615471 	110.421921 	49.477268 	34.000000 	106.508217 	61.032780 	36.235340 	35.902645 	92.309265 	37.576588 	99.729637 	38.327538 	38.626415 	39.357338 	47.169907 	
47.127487 	25.019993 	42.755116 	14.000000 	48.301140 	999.000000 	4.472136 	8.246211 	46.065170 	36.124783 	2.828427 	11.704700 	42.190044 	6.403124 	6.000000 	11.000000 	10.049875 	9.219544 	63.600315 	9.219544 	65.802734 	13.341664 	25.942244 	36.878178 	24.698177 	33.015148 	27.730848 	62.936478 	27.313000 	40.459858 	29.966648 	27.513634 	37.696156 	49.396355 	29.410883 	50.911690 	41.340054 	34.176014 	29.274563 	22.671568 	41.182522 	62.481998 	40.706264 	36.400551 	43.908997 	40.718548 	42.941822 	60.745369 	36.013885 	40.496914 	57.245087 	63.655323 	34.365681 	70.604530 	58.898216 	30.000000 	59.933296 	66.887962 	44.271889 	62.169125 	51.429562 	67.601776 	64.845970 	62.241467 	47.095646 	
44.147480 	29.017237 	47.074409 	18.110771 	44.777225 	4.472136 	999.000000 	4.000000 	42.544094 	32.015621 	4.472136 	7.280110 	46.647614 	2.236068 	2.828427 	7.280110 	6.708204 	6.403124 	59.640591 	8.544003 	61.854668 	10.295630 	29.681644 	41.036568 	28.178005 	37.013512 	31.384710 	58.728188 	30.886890 	44.598206 	33.615471 	30.870699 	33.241539 	44.944408 	32.695564 	55.172459 	45.221676 	37.576588 	32.015621 	21.954498 	44.944408 	66.843102 	44.418465 	39.812057 	47.707443 	44.294468 	46.647614 	56.302753 	32.015621 	43.863426 	52.773098 	67.941154 	30.805843 	66.219330 	63.031738 	28.284271 	55.461697 	62.433964 	47.539455 	57.697487 	55.072678 	63.134777 	60.373837 	57.775429 	43.011627 	
43.416588 	33.015148 	50.990196 	22.090721 	43.324360 	8.246211 	4.000000 	999.000000 	41.109608 	29.681644 	7.211102 	3.605551 	50.119858 	3.605551 	2.828427 	3.605551 	3.605551 	4.123106 	57.454330 	8.062258 	59.682495 	7.071068 	32.015621 	43.863426 	30.232433 	39.623226 	33.600594 	56.080299 	33.015148 	47.381432 	35.805027 	32.756680 	29.546574 	41.617306 	34.481880 	58.137768 	47.634022 	39.446167 	33.241539 	20.248457 	47.201694 	70.000000 	46.615448 	41.677334 	50.000000 	46.324940 	48.826221 	53.009434 	28.017851 	45.650848 	49.244289 	70.936592 	26.925823 	63.126858 	65.764732 	25.612497 	51.884487 	59.076221 	49.193497 	54.120235 	57.140179 	59.682495 	56.824291 	54.129475 	39.012817 	
8.062258 	60.959003 	79.812279 	53.907330 	2.236068 	46.065170 	42.544094 	41.109608 	999.000000 	14.317822 	47.010635 	38.327538 	84.958817 	40.311287 	43.657761 	42.201897 	43.416588 	44.643028 	19.723083 	49.040798 	21.633308 	44.721359 	72.006943 	82.377182 	70.682388 	78.892334 	73.790245 	23.345236 	73.348480 	85.982559 	76.026314 	73.409805 	30.413813 	25.806976 	75.239616 	95.801880 	87.321243 	80.112419 	74.330345 	58.309521 	87.235313 	106.404884 	86.769814 	82.346825 	89.944427 	86.764046 	89.005615 	31.048349 	42.720020 	86.406021 	33.541019 	108.231232 	47.801674 	35.057095 	104.292854 	59.076221 	36.249138 	36.496574 	90.077744 	37.696156 	97.493591 	38.832977 	38.897301 	39.395432 	46.043457 	
20.591261 	55.470715 	74.706093 	46.615448 	16.124516 	36.124783 	32.015621 	29.681644 	14.317822 	999.000000 	36.400551 	26.419689 	77.466118 	29.832869 	32.449963 	29.966648 	31.304953 	32.649654 	27.784887 	37.121422 	30.016663 	31.953091 	61.611687 	73.000000 	59.908264 	69.028976 	63.245552 	26.907248 	62.681736 	76.576759 	65.459915 	62.433964 	17.029387 	18.027756 	64.140472 	87.000000 	77.201035 	69.115845 	62.609905 	44.911022 	76.843994 	98.351410 	76.275818 	71.344238 	79.630394 	76.006577 	78.492035 	27.658634 	28.635643 	75.292763 	27.018513 	99.704567 	33.526108 	35.777088 	95.015785 	45.000000 	30.016663 	33.955853 	78.771820 	32.000000 	86.821655 	35.510563 	34.058773 	33.060551 	33.241539 	
