Total assets = 640
Number of asset nodes = 33

Distance:
999.000000 	4.242640 	64.078079 	49.203659 	17.804493 	5.099020 	18.867962 	53.000000 	41.231056 	63.253460 	41.109608 	29.154760 	64.474800 	73.539108 	62.177166 	12.041595 	21.540659 	65.436989 	74.632431 	41.773197 	48.414875 	29.206163 	71.400284 	26.400757 	20.615528 	27.313000 	70.434364 	61.554855 	36.359318 	22.847319 	71.063354 	19.646883 	18.248287 	55.226807 	51.739735 	72.201111 	71.344238 	26.400757 	83.815269 	21.095022 	43.416588 	17.464249 	31.780497 	33.541019 	67.801178 	29.410883 	20.396078 	26.476404 	
4.242640 	999.000000 	60.166435 	53.413483 	22.022715 	2.828427 	23.021729 	48.877399 	37.013512 	67.475922 	36.878178 	33.286633 	68.447060 	77.472572 	66.241982 	9.219544 	25.495098 	69.656296 	78.816238 	37.536648 	44.204071 	25.000000 	75.604233 	30.413813 	16.763054 	31.304953 	74.652527 	65.795135 	40.496914 	18.973665 	75.286118 	16.124516 	15.000000 	59.464275 	47.507893 	68.095520 	67.230942 	22.472204 	88.005684 	18.027756 	47.507893 	16.401220 	27.856777 	29.546574 	63.600315 	25.709921 	18.384777 	23.086792 	
64.078079 	60.166435 	999.000000 	109.622078 	81.394104 	61.351448 	82.764725 	14.317822 	27.018513 	123.600159 	28.071337 	93.037628 	119.503136 	127.349915 	118.928551 	59.439045 	85.615417 	125.602547 	133.416641 	28.160255 	21.587032 	41.048752 	130.873978 	90.470993 	51.351727 	91.389275 	130.418564 	122.886124 	100.179840 	50.159744 	131.209763 	54.332310 	56.435802 	117.660530 	21.931713 	12.369317 	12.165525 	48.010414 	142.523682 	57.140179 	107.354553 	66.610809 	46.173584 	44.283180 	16.763054 	50.089920 	63.198101 	54.009258 	
49.203659 	53.413483 	109.622078 	999.000000 	32.249031 	53.823788 	32.202484 	100.568382 	89.827614 	14.142136 	89.872131 	24.515301 	20.396078 	29.068884 	16.031219 	59.682495 	32.572994 	16.278820 	25.553865 	90.609047 	96.876213 	78.409180 	22.203604 	28.635643 	69.339745 	28.442924 	21.260292 	13.416408 	20.024984 	71.561165 	21.931713 	67.742157 	65.863495 	11.180340 	100.448990 	119.331474 	118.562218 	75.166481 	34.669872 	68.000000 	19.697716 	59.615433 	80.454956 	82.377182 	116.000000 	77.524193 	64.474800 	73.824112 	
17.804493 	22.022715 	81.394104 	32.249031 	999.000000 	21.931713 	2.236068 	70.724815 	59.033890 	46.043457 	58.898216 	11.704700 	49.477268 	58.694122 	46.486557 	27.459061 	6.708204 	48.259712 	57.801384 	59.548298 	66.219330 	46.690472 	54.378304 	10.000000 	37.202152 	11.000000 	53.254108 	44.045429 	18.788294 	39.408119 	53.823788 	35.510563 	33.615471 	37.483330 	69.526970 	89.888817 	89.044930 	43.011627 	66.887962 	35.777088 	26.000000 	27.892651 	48.259712 	50.219517 	85.603737 	45.276924 	32.572994 	41.593269 	
5.099020 	2.828427 	61.351448 	53.823788 	21.931713 	999.000000 	22.671568 	49.648766 	37.443291 	67.801178 	37.202152 	32.802441 	69.462219 	78.549347 	67.082039 	7.000000 	24.698177 	70.000000 	79.322128 	37.802116 	44.654228 	24.758837 	76.026314 	29.681644 	15.652476 	30.528675 	75.000000 	65.946945 	40.000000 	17.888544 	75.604233 	14.560220 	13.152946 	59.396969 	47.801674 	68.883957 	68.000000 	21.470911 	88.481636 	16.031219 	46.872166 	13.601471 	26.832815 	28.653097 	64.070274 	24.351591 	15.811388 	21.377558 	
18.867962 	23.021729 	82.764725 	32.202484 	2.236068 	22.671568 	999.000000 	71.867935 	60.000000 	45.793011 	59.816387 	10.295630 	50.009998 	59.228371 	46.840153 	27.802877 	4.472136 	48.020828 	57.706154 	60.440052 	67.201187 	47.381432 	54.203320 	8.062258 	37.643059 	9.055386 	53.000000 	43.600460 	17.492855 	39.824615 	53.535034 	35.805027 	33.837849 	36.796738 	70.434364 	91.065910 	90.210861 	43.416588 	66.730804 	35.846897 	24.596748 	27.513634 	48.600410 	50.606323 	86.608315 	45.486263 	32.310989 	41.677334 	
53.000000 	48.877399 	14.317822 	100.568382 	70.724815 	49.648766 	71.867935 	999.000000 	13.152946 	114.690887 	14.035668 	82.152298 	112.294258 	120.602654 	111.198021 	46.818798 	74.303429 	116.777565 	125.159897 	14.000000 	7.280110 	27.459061 	122.347862 	79.259071 	38.078865 	80.131142 	121.696342 	113.569359 	89.358826 	36.674240 	122.429573 	41.000000 	43.174065 	107.800743 	8.485281 	19.235384 	18.357559 	34.234486 	134.357727 	43.566040 	96.384644 	53.366657 	32.015621 	30.066593 	15.811388 	36.000000 	49.648766 	40.049969 	
41.231056 	37.013512 	27.018513 	89.827614 	59.033890 	37.443291 	60.000000 	13.152946 	999.000000 	103.966339 	1.414214 	70.213959 	102.902870 	111.516815 	101.400200 	34.014702 	62.128899 	106.103722 	114.865135 	2.236068 	7.211102 	14.317822 	111.865990 	67.119293 	25.000000 	67.955872 	111.072052 	102.552429 	77.420929 	23.537205 	111.758667 	27.892651 	30.083218 	96.426140 	10.630146 	31.953091 	31.016125 	21.095022 	124.084648 	30.413813 	84.314888 	40.261642 	19.235384 	17.464249 	26.627054 	23.086792 	36.496574 	27.000000 	
63.253460 	67.475922 	123.600159 	14.142136 	46.043457 	67.801178 	45.793011 	114.690887 	103.966339 	999.000000 	104.004807 	37.161808 	17.204651 	22.472204 	12.529964 	73.498299 	45.617977 	2.236068 	12.369317 	104.737770 	111.018013 	92.455391 	8.544003 	41.231056 	83.234612 	40.853397 	7.211102 	4.472136 	31.320919 	85.445892 	7.810250 	81.541397 	79.611557 	12.041595 	114.586212 	133.416641 	132.653687 	89.050545 	21.023796 	81.633324 	28.071337 	72.897186 	94.302704 	96.260063 	130.138382 	91.268837 	77.826729 	87.464279 	
