94	74.2076
184	70.5297
138	71.061
56	76.0922
71	18.2679
8	89.4744
82	71.8962
136	75.3355
38	73.2016
139	71.0754
182	86.9606
200	72.5252
110	39.2894
50	85.486
46	39.3595
118	86.5167
180	37.9621
185	74.5287
59	79.6513
133	90
62	36.6744
163	30.4655
101	37.4506
162	85.156
63	51.4908
65	37.8328
186	87.594
105	86.154
28	38.8845
179	40.6013
25	35.5377
77	49.7079
132	52.3738
155	37.6262
174	39.0257
45	53.2228
21	33.8182
111	30.4889
19	86.3086
103	52.4874
55	88.1672
69	50.4862
147	52.4037
57	74.1161
78	30.9638
173	30.7355
33	3.99091
31	49.6859
104	12.4332
42	33.0793
149	12.8628
26	30.8885
190	4.79984
150	46.232
158	83.8999
64	75.9638
128	89.132
32	31.4091
86	32.3718
198	11.7331
121	49.8645
81	32.1419
137	5.15558
115	73.0547
125	10.3048
99	85.7321
