17
25	90	44	1	1	1	12.013
180	97	28	2	0	0	11.4905
69	99	26	0	2	0	11.7418
19	99	28	0	1	1	12.1595
65	60	84	2	0	0	11.3484
68	66	82	0	0	1	10.5262
14	18	104	1	1	0	11.7815
117	106	10	1	0	1	12.6423
5	79	72	1	0	1	12.143
59	35	102	1	0	0	11.5755
200	26	105	1	1	0	12.8127
185	103	34	1	1	1	12.5761
114	34	104	0	1	1	11.5038
128	28	107	0	1	0	11.4883
31	58	95	1	1	1	11.9078
4	84	36	0	1	1	11.1195
137	84	39	0	0	1	11.0849

nv	12	11	10

Vehicles departing from depots at the previous stage:
4	84	36	0	1	1	11.1195
137	84	39	0	0	1	11.0849
