188	61		59		1		10		8.48646		10.4865		1		1		0
164	62		58		1		20		8.48999		10.49		1		1		0
29	63		57		1		10		8.49588		10.4959		1		0		1
2	10		86		1		10		8.65794		10.6579		0		2		0
154	67		55		1		7		8.66833		10.6683		1		1		1
61	8		87		1		30		8.7367		10.7367		2		0		0
151	64		61		1		16		8.84138		10.8414		1		1		0
4	84		36		1		20		9.13893		11.1389		1		1		0
179	89		24		1		10		9.21792		11.2179		1		0		1
137	84		39		1		21		9.26121		11.2612		0		2		0
37	88		29		1		10		9.26553		11.2655		2		0		0
44	86		36		1		20		9.32309		11.3231		0		1		1
9	16		92		1		20		9.33809		11.3381		0		2		0
181	86		37		1		24		9.36216		11.3622		1		0		1
111	92		22		1		1		9.45939		11.4594		0		1		1
125	88		35		1		20		9.47048		11.4705		1		1		0
49	87		39		1		3		9.53415		11.5341		1		1		0
175	47		83		1		20		9.53834		11.5383		0		1		1
98	35		90		1		16		9.6566		11.6566		1		1		1
132	89		39		1		23		9.717		11.717		2		0		0
45	97		12		1		10		9.77394		11.7739		1		0		1
8	96		26		1		36		9.94585		11.9459		1		1		0
157	93		36		1		13		9.97246		11.9725		0		1		1
25	90		44		1		25		10.018		12.018		2		0		0
143	78		63		1		10		10.0265		12.0265		1		0		1
180	97		28		1		20		10.096		12.096		0		0		2
84	101		0		1		37		10.1		12.1		0		1		1
16	97		29		1		20		10.1242		12.1242		0		1		1
103	95		35		1		21		10.1242		12.1242		2		0		0
69	99		26		1		18		10.2357		12.2357		1		1		1
184	98		31		1		30		10.2786		12.2786		1		1		1
19	99		28		1		20		10.2883		12.2883		1		1		0
85	28		99		1		8		10.2883		12.2883		1		1		0
65	60		84		1		10		10.3228		12.3228		1		1		0
197	99		34		1		20		10.4676		12.4676		0		2		0
135	35		99		1		20		10.5005		12.5005		2		0		0
96	105		2		1		10		10.5019		12.5019		2		0		0
68	66		82		1		18		10.5262		12.5262		0		2		0
14	18		104		1		19		10.5546		12.5546		0		2		0
117	106		10		1		30		10.6471		12.6471		2		0		0
5	79		72		1		40		10.6888		12.6888		0		2		0
59	35		102		1		20		10.7838		12.7838		0		1		1
200	26		105		1		21		10.8171		12.8171		0		1		1
185	103		34		1		20		10.8467		12.8467		0		0		2
114	34		104		1		10		10.9417		12.9417		0		2		0
81	107		25		1		30		10.9882		12.9882		0		0		2
128	28		107		1		20		11.0603		13.0603		1		0		1
177	32		106		1		20		11.0725		13.0725		1		1		1
192	36		105		1		9		11.1		13.1		2		0		0
31	58		95		1		20		11.1306		13.1306		1		1		1
