12	10.5392
153	60.9031
104	38.5239
146	51.4761
2	35.7398
137	78.6901
166	35.5874
100	59.0362
121	26.5651
125	39.8602
89	59.2547
113	54.9042
87	2.92498
184	60.8239
190	86.6822
63	66.584
7	85.0303
103	82.9772
144	31.5268
122	52.5563
132	9.86581
195	66.5339
182	44.7121
21	70.9213
32	35.4905
177	28.5462
114	35.5844
164	74.9911
35	63.9704
67	14.4208
51	16.6992
31	64.1336
147	43.6295
170	41.9872
99	70.71
186	38.1788
149	34.3302
157	25.71
143	68.0566
193	49.8531
129	65.1196
52	26.0683
49	42.1505
127	27.3835
27	27.7076
54	49.1223
93	40.3645
162	43.7156
22	29.4759
124	31.5141
201	54.8658
41	56.3099
169	35.0201
43	47.1566
140	36.3986
77	50.2375
123	45.4696
9	45.7015
79	37.2664
18	53.1961
3	51.8974
188	38.3569
171	42.1266
172	44.3465
163	42.8307
17	45.2162
116	45
