1	45
72	14.9314
180	30.9638
145	64.6538
187	50.1944
194	39.5597
154	10.6197
191	0
34	34.992
167	30.4655
168	18.4349
192	84.8056
130	59.4703
86	75.9638
44	74.8459
185	34.6242
71	46.5482
152	59.5889
16	41.2847
142	62.5256
189	39.2894
136	10.7389
55	58.3925
73	31.4296
66	75.5297
148	20.9735
126	62.2415
165	56.3099
94	0
107	64.204
5	44.3969
57	37.2079
90	65.6954
200	4.96974
108	29.1343
95	86.7755
30	73.8355
97	75.5792
47	52.8153
158	31.2184
111	64.7223
176	41.9872
38	63.1219
10	43.0585
110	8.22672
13	81.8699
83	83.3675
175	64.9037
48	84.7462
42	23.9625
29	8.84181
92	24.5998
183	15.0916
76	18.2394
23	80.1342
81	13.4486
8	24.9439
109	55.3048
40	60.4786
75	68.7495
56	23.6631
65	7.05231
134	2.33731
115	72.8544
98	54.0579
156	35.1342
59	87.1087
120	44.5937
