Total assets = 690
Number of asset nodes = 34

Distance:
999.000000 	82.927681 	79.924965 	78.230431 	77.175125 	66.528191 	77.826729 	63.655323 	62.936478 	58.694122 	58.728188 	62.433964 	61.057350 	59.481091 	53.712196 	23.769728 	21.400934 	21.095022 	21.189621 	17.804493 	17.029387 	46.097721 	41.000000 	37.854988 	14.212670 	14.422205 	39.051247 	37.107952 	37.947330 	37.576588 	36.674240 	35.355339 	49.929951 	43.011627 	48.010414 	
82.927681 	999.000000 	4.123106 	5.000000 	6.708204 	20.024984 	10.000000 	23.086792 	24.083189 	28.284271 	29.154760 	20.615528 	22.022715 	24.839485 	31.240999 	64.621979 	63.063461 	64.404968 	67.230942 	66.241982 	66.037865 	60.926186 	62.177166 	62.769421 	69.462219 	69.835518 	63.134777 	64.140472 	66.730804 	85.842880 	85.988373 	87.298340 	96.083298 	94.641426 	97.252251 	
79.924965 	4.123106 	999.000000 	2.000000 	2.828427 	19.235384 	6.082763 	22.090721 	23.086792 	27.000000 	28.017851 	17.492855 	18.867962 	21.213203 	27.586229 	62.297672 	60.415230 	61.846584 	64.845970 	63.505905 	63.134777 	56.859474 	58.180752 	58.830265 	66.648331 	67.082039 	59.169250 	60.207973 	62.769421 	84.380089 	84.480766 	85.708809 	95.000000 	93.263069 	96.046867 	
78.230431 	5.000000 	2.000000 	999.000000 	2.000000 	17.262676 	6.708204 	20.099751 	21.095022 	25.000000 	26.019224 	15.811388 	17.204651 	19.849434 	26.248810 	60.406952 	58.600342 	60.008331 	62.968246 	61.717098 	61.400326 	56.080299 	57.245087 	57.801384 	64.884514 	65.299309 	58.180752 	59.169250 	61.773781 	82.389320 	82.492424 	83.725746 	93.000000 	91.268837 	94.047859 	
77.175125 	6.708204 	2.828427 	2.000000 	999.000000 	17.720045 	5.000000 	20.396078 	21.377558 	25.079872 	26.172504 	14.764823 	16.124516 	18.384777 	24.758837 	59.774578 	57.775429 	59.236813 	62.297672 	60.835846 	60.415230 	54.230988 	55.470715 	56.080299 	63.953106 	64.404968 	56.435802 	57.454330 	60.033325 	82.219215 	82.298241 	83.486526 	93.021500 	91.137260 	94.005318 	
66.528191 	20.024984 	19.235384 	17.262676 	17.720045 	999.000000 	21.931713 	3.162278 	4.123106 	8.544003 	9.219544 	12.649111 	13.341664 	18.439089 	23.000000 	46.141087 	45.607018 	46.615448 	48.877399 	49.040798 	49.517673 	55.145264 	54.744862 	54.341511 	52.497620 	52.630791 	55.108982 	55.542778 	58.463665 	65.924202 	66.098412 	67.468513 	76.059189 	74.672615 	77.233414 	
77.826729 	10.000000 	6.082763 	6.708204 	5.000000 	21.931713 	999.000000 	24.351591 	25.298222 	28.635643 	29.832869 	16.278820 	17.464249 	18.357559 	24.413111 	61.611687 	59.135437 	60.728905 	64.031242 	62.032249 	61.326992 	51.884487 	53.535034 	54.405884 	65.000000 	65.551506 	54.644306 	55.803226 	58.249462 	85.023529 	85.052925 	86.145226 	96.187317 	94.005318 	97.046379 	
63.655323 	23.086792 	22.090721 	20.099751 	20.396078 	3.162278 	24.351591 	999.000000 	1.000000 	5.385165 	6.082763 	13.038404 	13.416408 	18.384777 	22.203604 	43.046486 	42.638012 	43.600460 	45.793011 	46.097721 	46.669048 	54.009258 	53.338543 	52.773098 	49.578220 	49.678970 	53.600372 	53.935146 	56.885849 	62.801273 	62.968246 	64.327286 	73.027390 	71.568146 	74.168724 	
62.936478 	24.083189 	23.086792 	21.095022 	21.377558 	4.123106 	25.298222 	1.000000 	999.000000 	4.472136 	5.099020 	13.601471 	13.892444 	18.788294 	22.360680 	42.190044 	41.868843 	42.801868 	44.944408 	45.343136 	45.967381 	54.000000 	53.235325 	52.611786 	48.836460 	48.918301 	53.460266 	53.758720 	56.718605 	61.814240 	61.983868 	63.348244 	72.027771 	70.576202 	73.171036 	
58.694122 	28.284271 	27.000000 	25.000000 	25.079872 	8.544003 	28.635643 	5.385165 	4.472136 	999.000000 	1.414214 	15.000000 	14.866069 	19.209373 	21.540659 	37.735924 	37.536648 	38.418747 	40.496914 	41.036568 	41.773197 	52.153618 	51.009804 	50.159744 	44.553337 	44.598206 	51.088158 	51.244511 	54.230988 	57.558666 	57.706154 	59.033890 	68.000000 	66.370171 	69.065186 	
